 4.80000000e+01  2.42859009e-05  4.80000000e+01  2.48480155e-05  4.80000000e+01  3.30949563e+00 
 4.90000000e+01  2.43723360e-05  4.90000000e+01  2.49330808e-05  4.90000000e+01  3.30829344e+00 
 5.00000000e+01  2.44587429e-05  5.00000000e+01  2.50181248e-05  5.00000000e+01  3.30708943e+00 
 5.10000000e+01  2.45451200e-05  5.10000000e+01  2.51031460e-05  5.10000000e+01  3.30588364e+00 
 5.20000000e+01  2.46314660e-05  5.20000000e+01  2.51881427e-05  5.20000000e+01  3.30467609e+00 
 5.30000000e+01  2.47177793e-05  5.30000000e+01  2.52731133e-05  5.30000000e+01  3.30346679e+00 
 5.40000000e+01  2.48040585e-05  5.40000000e+01  2.53580561e-05  5.40000000e+01  3.30225578e+00 
 5.50000000e+01  2.48903019e-05  5.50000000e+01  2.54429696e-05  5.50000000e+01  3.30104307e+00 
 5.60000000e+01  2.49765082e-05  5.60000000e+01  2.55278519e-05  5.60000000e+01  3.29982868e+00 
 5.70000000e+01  2.50626758e-05  5.70000000e+01  2.56127013e-05  5.70000000e+01  3.29861265e+00 
 5.80000000e+01  2.51488032e-05  5.80000000e+01  2.56975163e-05  5.80000000e+01  3.29739498e+00 
 5.90000000e+01  2.52349075e-05  5.90000000e+01  2.57823136e-05  5.90000000e+01  3.29617496e+00 
 6.00000000e+01  2.53209431e-05  6.00000000e+01  2.58670477e-05  6.00000000e+01  3.29495436e+00 
 6.10000000e+01  2.54069362e-05  6.10000000e+01  2.59517445e-05  6.10000000e+01  3.29373211e+00 
 6.20000000e+01  2.54928843e-05  6.20000000e+01  2.60364012e-05  6.20000000e+01  3.29250826e+00 
 6.30000000e+01  2.55787854e-05  6.30000000e+01  2.61210156e-05  6.30000000e+01  3.29128286e+00 
 6.40000000e+01  2.56646375e-05  6.40000000e+01  2.62055855e-05  6.40000000e+01  3.29005594e+00 
 6.50000000e+01  2.57504387e-05  6.50000000e+01  2.62901089e-05  6.50000000e+01  3.28882754e+00 
 6.60000000e+01  2.58361875e-05  6.60000000e+01  2.63745838e-05  6.60000000e+01  3.28759767e+00 
 6.70000000e+01  2.59218820e-05  6.70000000e+01  2.64590084e-05  6.70000000e+01  3.28636637e+00 
 6.80000000e+01  2.60075206e-05  6.80000000e+01  2.65433808e-05  6.80000000e+01  3.28513366e+00 
 6.90000000e+01  2.60931016e-05  6.90000000e+01  2.66276990e-05  6.90000000e+01  3.28389956e+00 
 7.00000000e+01  2.61786235e-05  7.00000000e+01  2.67119612e-05  7.00000000e+01  3.28266409e+00 
 7.10000000e+01  2.62640845e-05  7.10000000e+01  2.67961655e-05  7.10000000e+01  3.28142729e+00 
 7.20000000e+01  2.63494830e-05  7.20000000e+01  2.68803101e-05  7.20000000e+01  3.28018917e+00 
 7.30000000e+01  2.64348175e-05  7.30000000e+01  2.69643930e-05  7.30000000e+01  3.27894975e+00 
 7.40000000e+01  2.65200862e-05  7.40000000e+01  2.70484123e-05  7.40000000e+01  3.27770905e+00 
 7.50000000e+01  2.66052875e-05  7.50000000e+01  2.71323662e-05  7.50000000e+01  3.27646710e+00 
 7.60000000e+01  2.66904197e-05  7.60000000e+01  2.72162528e-05  7.60000000e+01  3.27522392e+00 
 7.70000000e+01  2.67754812e-05  7.70000000e+01  2.73000701e-05  7.70000000e+01  3.27397952e+00 
 7.80000000e+01  2.68604704e-05  7.80000000e+01  2.73838163e-05  7.80000000e+01  3.27273393e+00 
 7.90000000e+01  2.69453856e-05  7.90000000e+01  2.74674894e-05  7.90000000e+01  3.27148718e+00 
 8.00000000e+01  2.70302251e-05  8.00000000e+01  2.75510875e-05  8.00000000e+01  3.27023927e+00 
 8.10000000e+01  2.71149873e-05  8.10000000e+01  2.76346087e-05  8.10000000e+01  3.26899023e+00 
 8.20000000e+01  2.71996704e-05  8.20000000e+01  2.77180510e-05  8.20000000e+01  3.26774008e+00 
 8.30000000e+01  2.72842730e-05  8.30000000e+01  2.78014126e-05  8.30000000e+01  3.26648884e+00 
 8.40000000e+01  2.73687932e-05  8.40000000e+01  2.78846914e-05  8.40000000e+01  3.26523653e+00 
 8.50000000e+01  2.74532294e-05  8.50000000e+01  2.79678856e-05  8.50000000e+01  3.26398317e+00 
 8.60000000e+01  2.75375800e-05  8.60000000e+01  2.80509932e-05  8.60000000e+01  3.26272877e+00 
 8.70000000e+01  2.76218433e-05  8.70000000e+01  2.81340122e-05  8.70000000e+01  3.26147336e+00 
 8.80000000e+01  2.77060176e-05  8.80000000e+01  2.82169408e-05  8.80000000e+01  3.26021696e+00 
 8.90000000e+01  2.77901013e-05  8.90000000e+01  2.82997769e-05  8.90000000e+01  3.25895958e+00 
 9.00000000e+01  2.78740927e-05  9.00000000e+01  2.83825187e-05  9.00000000e+01  3.25770124e+00 
 9.10000000e+01  2.79579902e-05  9.10000000e+01  2.84651641e-05  9.10000000e+01  3.25644196e+00 
 9.20000000e+01  2.80417920e-05  9.20000000e+01  2.85477114e-05  9.20000000e+01  3.25518175e+00 
 9.30000000e+01  2.81254966e-05  9.30000000e+01  2.86301584e-05  9.30000000e+01  3.25392063e+00 
 9.40000000e+01  2.82091022e-05  9.40000000e+01  2.87125034e-05  9.40000000e+01  3.25265863e+00 
 9.50000000e+01  2.82926074e-05  9.50000000e+01  2.87947443e-05  9.50000000e+01  3.25139574e+00 
 9.60000000e+01  2.83760103e-05  9.60000000e+01  2.88768792e-05  9.60000000e+01  3.25013200e+00 
 9.70000000e+01  2.84593093e-05  9.70000000e+01  2.89589063e-05  9.70000000e+01  3.24886742e+00 
 9.80000000e+01  2.85425251e-05  9.80000000e+01  2.90408499e-05  9.80000000e+01  3.24760040e+00 
 9.90000000e+01  2.86256084e-05  9.90000000e+01  2.91226517e-05  9.90000000e+01  3.24633438e+00 
 1.00000000e+02  2.87085835e-05  1.00000000e+02  2.92043404e-05  1.00000000e+02  3.24506753e+00 
 1.01000000e+02  2.87914486e-05  1.01000000e+02  2.92859141e-05  1.01000000e+02  3.24379987e+00 
 1.02000000e+02  2.88742021e-05  1.02000000e+02  2.93673707e-05  1.02000000e+02  3.24253141e+00 
 1.03000000e+02  2.89568424e-05  1.03000000e+02  2.94487083e-05  1.03000000e+02  3.24126218e+00 
 1.04000000e+02  2.90393678e-05  1.04000000e+02  2.95299250e-05  1.04000000e+02  3.23999217e+00 
 1.05000000e+02  2.91217767e-05  1.05000000e+02  2.96110189e-05  1.05000000e+02  3.23872142e+00 
 1.06000000e+02  2.92040675e-05  1.06000000e+02  2.96919881e-05  1.06000000e+02  3.23744992e+00 
 1.07000000e+02  2.92862386e-05  1.07000000e+02  2.97728307e-05  1.07000000e+02  3.23617770e+00 
 1.08000000e+02  2.93682885e-05  1.08000000e+02  2.98535448e-05  1.08000000e+02  3.23490476e+00 
 1.09000000e+02  2.94502155e-05  1.09000000e+02  2.99341287e-05  1.09000000e+02  3.23363111e+00 
 1.10000000e+02  2.95320182e-05  1.10000000e+02  3.00145805e-05  1.10000000e+02  3.23235677e+00 
