VGS,ID,GM
1.03400000e+00,1.66279799e-04,5.07024335e-04
1.03500000e+00,1.66786917e-04,5.07212262e-04
1.03600000e+00,1.67294223e-04,5.07399257e-04
1.03700000e+00,1.67801716e-04,5.07585325e-04
1.03800000e+00,1.68309394e-04,5.07770472e-04
1.03900000e+00,1.68817257e-04,5.07954703e-04
1.04000000e+00,1.69325303e-04,5.08138023e-04
1.04100000e+00,1.69833533e-04,5.08320436e-04
1.04200000e+00,1.70341944e-04,5.08501949e-04
1.04300000e+00,1.70850536e-04,5.08682566e-04
1.04400000e+00,1.71359309e-04,5.08862289e-04
1.04500000e+00,1.71868261e-04,5.09041127e-04
1.04600000e+00,1.72377391e-04,5.09219085e-04
1.04700000e+00,1.72886699e-04,5.09396163e-04
1.04800000e+00,1.73396184e-04,5.09572367e-04
1.04900000e+00,1.73905844e-04,5.09747706e-04
1.05000000e+00,1.74415679e-04,5.09922182e-04
1.05100000e+00,1.74925688e-04,5.10095796e-04
1.05200000e+00,1.75435871e-04,5.10268555e-04
1.05300000e+00,1.75946225e-04,5.10440466e-04
1.05400000e+00,1.76456752e-04,5.10611530e-04
1.05500000e+00,1.76967448e-04,5.10781751e-04
1.05600000e+00,1.77478315e-04,5.10951136e-04
1.05700000e+00,1.77989351e-04,5.11119685e-04
1.05800000e+00,1.78500554e-04,5.11287405e-04
1.05900000e+00,1.79011926e-04,5.11454300e-04
1.06000000e+00,1.79523463e-04,5.11620375e-04
1.06100000e+00,1.80035166e-04,5.11785629e-04
1.06200000e+00,1.80547034e-04,5.11950071e-04
1.06300000e+00,1.81059066e-04,5.12113703e-04
1.06400000e+00,1.81571262e-04,5.12276527e-04
1.06500000e+00,1.82083619e-04,5.12438551e-04
1.06600000e+00,1.82596139e-04,5.12599776e-04
1.06700000e+00,1.83108819e-04,5.12760205e-04
1.06800000e+00,1.83621659e-04,5.12919843e-04
1.06900000e+00,1.84134659e-04,5.13078696e-04
1.07000000e+00,1.84647817e-04,5.13236762e-04
1.07100000e+00,1.85161132e-04,5.13394047e-04
1.07200000e+00,1.85674605e-04,5.13550556e-04
1.07300000e+00,1.86188233e-04,5.13706292e-04
1.07400000e+00,1.86702017e-04,5.13861256e-04
1.07500000e+00,1.87215956e-04,5.14015453e-04
1.07600000e+00,1.87730048e-04,5.14168888e-04
1.07700000e+00,1.88244294e-04,5.14321562e-04
1.07800000e+00,1.88758691e-04,5.14473479e-04
1.07900000e+00,1.89273241e-04,5.14624642e-04
1.08000000e+00,1.89787941e-04,5.14775055e-04
1.08100000e+00,1.90302791e-04,5.14924720e-04
1.08200000e+00,1.90817790e-04,5.15073640e-04
1.08300000e+00,1.91332938e-04,5.15221821e-04
1.08400000e+00,1.91848234e-04,5.15369263e-04
1.08500000e+00,1.92363677e-04,5.15515969e-04
1.08600000e+00,1.92879266e-04,5.15661945e-04
1.08700000e+00,1.93395000e-04,5.15807190e-04
1.08800000e+00,1.93910880e-04,5.15951709e-04
1.08900000e+00,1.94426904e-04,5.16095507e-04
1.09000000e+00,1.94943071e-04,5.16238583e-04
1.09100000e+00,1.95459381e-04,5.16380941e-04
1.09200000e+00,1.95975833e-04,5.16522585e-04
1.09300000e+00,1.96492426e-04,5.16663519e-04
1.09400000e+00,1.97009160e-04,5.16803742e-04
1.09500000e+00,1.97526034e-04,5.16943259e-04
1.09600000e+00,1.98043046e-04,5.17082075e-04
1.09700000e+00,1.98560198e-04,5.17220188e-04
1.09800000e+00,1.99077487e-04,5.17357602e-04
1.09900000e+00,1.99594913e-04,5.17494323e-04
1.10000000e+00,2.00112476e-04,5.17630351e-04
1.10100000e+00,2.00630174e-04,5.17765689e-04
1.10200000e+00,2.01148007e-04,5.17900340e-04
1.10300000e+00,2.01665974e-04,5.18034304e-04
1.10400000e+00,2.02184076e-04,5.18167587e-04
1.10500000e+00,2.02702310e-04,5.18300192e-04
1.10600000e+00,2.03220676e-04,5.18432117e-04
1.10700000e+00,2.03739174e-04,5.18563367e-04
1.10800000e+00,2.04257803e-04,5.18693947e-04
1.10900000e+00,2.04776562e-04,5.18823857e-04
1.11000000e+00,2.05295450e-04,5.18953099e-04
1.11100000e+00,2.05814468e-04,5.19081676e-04
1.11200000e+00,2.06333614e-04,5.19209590e-04
1.11300000e+00,2.06852887e-04,5.19336844e-04
1.11400000e+00,2.07372287e-04,5.19463441e-04
1.11500000e+00,2.07891814e-04,5.19589382e-04
1.11600000e+00,2.08411466e-04,5.19714670e-04
1.11700000e+00,2.08931243e-04,5.19839306e-04
1.11800000e+00,2.09451145e-04,5.19963294e-04
1.11900000e+00,2.09971170e-04,5.20086638e-04
1.12000000e+00,2.10491318e-04,5.20209336e-04
1.12100000e+00,2.11011589e-04,5.20331391e-04
1.12200000e+00,2.11531981e-04,5.20452809e-04
1.12300000e+00,2.12052494e-04,5.20573589e-04
1.12400000e+00,2.12573128e-04,5.20693733e-04
1.12500000e+00,2.13093882e-04,5.20813243e-04
1.12600000e+00,2.13614754e-04,5.20932125e-04
1.12700000e+00,2.14135746e-04,5.21050376e-04
1.12800000e+00,2.14656855e-04,5.21168000e-04
1.12900000e+00,2.15178082e-04,5.21285002e-04
1.13000000e+00,2.15699425e-04,5.21401381e-04
1.13100000e+00,2.16220885e-04,5.21517138e-04
1.13200000e+00,2.16742460e-04,5.21632280e-04
1.13300000e+00,2.17264149e-04,5.21746804e-04
1.13400000e+00,2.17785953e-04,5.21860714e-04
1.13500000e+00,2.18307871e-04,5.21974012e-04
1.13600000e+00,2.18829901e-04,5.22086699e-04
1.13700000e+00,2.19352044e-04,5.22198779e-04
1.13800000e+00,2.19874299e-04,5.22310254e-04
1.13900000e+00,2.20396665e-04,5.22421125e-04
1.14000000e+00,2.20919141e-04,5.22531393e-04
1.14100000e+00,2.21441727e-04,5.22641061e-04
1.14200000e+00,2.21964423e-04,5.22750131e-04
1.14300000e+00,2.22487228e-04,5.22858606e-04
1.14400000e+00,2.23010140e-04,5.22966486e-04
1.14500000e+00,2.23533161e-04,5.23073773e-04
1.14600000e+00,2.24056288e-04,5.23180470e-04
1.14700000e+00,2.24579521e-04,5.23286579e-04
1.14800000e+00,2.25102861e-04,5.23392102e-04
1.14900000e+00,2.25626306e-04,5.23497039e-04
1.15000000e+00,2.26149855e-04,5.23601395e-04
1.15100000e+00,2.26673508e-04,5.23705169e-04
1.15200000e+00,2.27197265e-04,5.23808363e-04
1.15300000e+00,2.27721125e-04,5.23910979e-04
1.15400000e+00,2.28245087e-04,5.24013022e-04
1.15500000e+00,2.28769151e-04,5.24114492e-04
1.15600000e+00,2.29293316e-04,5.24215388e-04
1.15700000e+00,2.29817582e-04,5.24315714e-04
1.15800000e+00,2.30341948e-04,5.24415472e-04
1.15900000e+00,2.30866413e-04,5.24514665e-04
1.16000000e+00,2.31390977e-04,5.24613292e-04
1.16100000e+00,2.31915640e-04,5.24711357e-04
1.16200000e+00,2.32440400e-04,5.24808859e-04
1.16300000e+00,2.32965257e-04,5.24905804e-04
1.16400000e+00,2.33490211e-04,5.25002190e-04
1.16500000e+00,2.34015262e-04,5.25098021e-04
1.16600000e+00,2.34540407e-04,5.25193298e-04
1.16700000e+00,2.35065648e-04,5.25288022e-04
1.16800000e+00,2.35590984e-04,5.25382193e-04
1.16900000e+00,2.36116413e-04,5.25475818e-04
1.17000000e+00,2.36641935e-04,5.25568896e-04
1.17100000e+00,2.37167550e-04,5.25661426e-04
1.17200000e+00,2.37693258e-04,5.25753414e-04
1.17300000e+00,2.38219057e-04,5.25844859e-04
1.17400000e+00,2.38744948e-04,5.25935763e-04
1.17500000e+00,2.39270929e-04,5.26026128e-04
1.17600000e+00,2.39797000e-04,5.26115957e-04
1.17700000e+00,2.40323161e-04,5.26205249e-04
1.17800000e+00,2.40849410e-04,5.26294008e-04
1.17900000e+00,2.41375749e-04,5.26382233e-04
1.18000000e+00,2.41902175e-04,5.26469929e-04
1.18100000e+00,2.42428689e-04,5.26557095e-04
1.18200000e+00,2.42955289e-04,5.26643733e-04
1.18300000e+00,2.43481976e-04,5.26729846e-04
1.18400000e+00,2.44008749e-04,5.26815435e-04
1.18500000e+00,2.44535607e-04,5.26900501e-04
1.18600000e+00,2.45062550e-04,5.26985046e-04
1.18700000e+00,2.45589577e-04,5.27069070e-04
1.18800000e+00,2.46116688e-04,5.27152578e-04
1.18900000e+00,2.46643882e-04,5.27235569e-04
1.19000000e+00,2.47171159e-04,5.27318044e-04
1.19100000e+00,2.47698518e-04,5.27400008e-04
1.19200000e+00,2.48225959e-04,5.27481459e-04
1.19300000e+00,2.48753481e-04,5.27562400e-04
1.19400000e+00,2.49281084e-04,5.27642831e-04
1.19500000e+00,2.49808767e-04,5.27722757e-04
1.19600000e+00,2.50336529e-04,5.27802177e-04
1.19700000e+00,2.50864371e-04,5.27881093e-04
1.19800000e+00,2.51392292e-04,5.27959506e-04
1.19900000e+00,2.51920290e-04,5.28037420e-04
1.20000000e+00,2.52448366e-04,5.28114831e-04
1.20100000e+00,2.52976520e-04,5.28191746e-04
1.20200000e+00,2.53504750e-04,5.28268166e-04
1.20300000e+00,2.54033056e-04,5.28344090e-04
1.20400000e+00,2.54561438e-04,5.28419519e-04
1.20500000e+00,2.55089895e-04,5.28494457e-04
1.20600000e+00,2.55618427e-04,5.28568906e-04
1.20700000e+00,2.56147033e-04,5.28642864e-04
1.20800000e+00,2.56675713e-04,5.28716336e-04
1.20900000e+00,2.57204466e-04,5.28789321e-04
1.21000000e+00,2.57733291e-04,5.28861822e-04
1.21100000e+00,2.58262189e-04,5.28933840e-04
1.21200000e+00,2.58791159e-04,5.29005376e-04
1.21300000e+00,2.59320200e-04,5.29076432e-04
1.21400000e+00,2.59849312e-04,5.29147010e-04
1.21500000e+00,2.60378494e-04,5.29217110e-04
1.21600000e+00,2.60907746e-04,5.29286733e-04
1.21700000e+00,2.61437068e-04,5.29355883e-04
1.21800000e+00,2.61966458e-04,5.29424560e-04
1.21900000e+00,2.62495917e-04,5.29492765e-04
1.22000000e+00,2.63025443e-04,5.29560500e-04
1.22100000e+00,2.63555038e-04,5.29627767e-04
1.22200000e+00,2.64084699e-04,5.29694565e-04
1.22300000e+00,2.64614427e-04,5.29760898e-04
1.22400000e+00,2.65144221e-04,5.29826767e-04
1.22500000e+00,2.65674080e-04,5.29892173e-04
1.22600000e+00,2.66204005e-04,5.29957116e-04
1.22700000e+00,2.66733995e-04,5.30021598e-04
1.22800000e+00,2.67264048e-04,5.30085624e-04
1.22900000e+00,2.67794166e-04,5.30149193e-04
1.23000000e+00,2.68324347e-04,5.30212302e-04
1.23100000e+00,2.68854590e-04,5.30274958e-04
1.23200000e+00,2.69384897e-04,5.30337161e-04
1.23300000e+00,2.69915265e-04,5.30398912e-04
1.23400000e+00,2.70445694e-04,5.30460212e-04
1.23500000e+00,2.70976185e-04,5.30521064e-04
1.23600000e+00,2.71506737e-04,5.30581466e-04
1.23700000e+00,2.72037348e-04,5.30641421e-04
1.23800000e+00,2.72568019e-04,5.30700934e-04
1.23900000e+00,2.73098750e-04,5.30760001e-04
1.24000000e+00,2.73629539e-04,5.30818625e-04
1.24100000e+00,2.74160387e-04,5.30876809e-04
1.24200000e+00,2.74691293e-04,5.30934553e-04
1.24300000e+00,2.75222256e-04,5.30991859e-04
1.24400000e+00,2.75753277e-04,5.31048728e-04
1.24500000e+00,2.76284354e-04,5.31105159e-04
1.24600000e+00,2.76815487e-04,5.31161157e-04
1.24700000e+00,2.77346676e-04,5.31216722e-04
1.24800000e+00,2.77877921e-04,5.31271854e-04
1.24900000e+00,2.78409220e-04,5.31326556e-04
1.25000000e+00,2.78940574e-04,5.31380830e-04
1.25100000e+00,2.79471981e-04,5.31434673e-04
1.25200000e+00,2.80003443e-04,5.31488092e-04
1.25300000e+00,2.80534958e-04,5.31541087e-04
1.25400000e+00,2.81066525e-04,5.31593655e-04
1.25500000e+00,2.81598145e-04,5.31645801e-04
1.25600000e+00,2.82129817e-04,5.31697526e-04
1.25700000e+00,2.82661540e-04,5.31748831e-04
1.25800000e+00,2.83193314e-04,5.31799716e-04
1.25900000e+00,2.83725139e-04,5.31850183e-04
1.26000000e+00,2.84257015e-04,5.31900236e-04
1.26100000e+00,2.84788940e-04,5.31949873e-04
1.26200000e+00,2.85320915e-04,5.31999096e-04
1.26300000e+00,2.85852938e-04,5.32047906e-04
1.26400000e+00,2.86385010e-04,5.32096304e-04
1.26500000e+00,2.86917131e-04,5.32144294e-04
1.26600000e+00,2.87449299e-04,5.32191876e-04
1.26700000e+00,2.87981515e-04,5.32239049e-04
1.26800000e+00,2.88513777e-04,5.32285814e-04
1.26900000e+00,2.89046086e-04,5.32332176e-04
1.27000000e+00,2.89578441e-04,5.32378134e-04
1.27100000e+00,2.90110842e-04,5.32423690e-04
1.27200000e+00,2.90643289e-04,5.32468844e-04
1.27300000e+00,2.91175780e-04,5.32513599e-04
1.27400000e+00,2.91708316e-04,5.32557956e-04
1.27500000e+00,2.92240896e-04,5.32601912e-04
1.27600000e+00,2.92773520e-04,5.32645473e-04
1.27700000e+00,2.93306187e-04,5.32688640e-04
1.27800000e+00,2.93838897e-04,5.32731414e-04
1.27900000e+00,2.94371650e-04,5.32773792e-04
1.28000000e+00,2.94904445e-04,5.32815781e-04
1.28100000e+00,2.95437281e-04,5.32857380e-04
1.28200000e+00,2.95970159e-04,5.32898589e-04
1.28300000e+00,2.96503079e-04,5.32939411e-04
1.28400000e+00,2.97036038e-04,5.32979845e-04
1.28500000e+00,2.97569038e-04,5.33019895e-04
1.28600000e+00,2.98102078e-04,5.33059560e-04
1.28700000e+00,2.98635157e-04,5.33098842e-04
1.28800000e+00,2.99168276e-04,5.33137742e-04
1.28900000e+00,2.99701433e-04,5.33176263e-04
1.29000000e+00,3.00234628e-04,5.33214402e-04
1.29100000e+00,3.00767862e-04,5.33252165e-04
1.29200000e+00,3.01301133e-04,5.33289549e-04
1.29300000e+00,3.01834441e-04,5.33326557e-04
1.29400000e+00,3.02367786e-04,5.33363192e-04
1.29500000e+00,3.02901167e-04,5.33399452e-04
1.29600000e+00,3.03434585e-04,5.33435340e-04
1.29700000e+00,3.03968038e-04,5.33470857e-04
1.29800000e+00,3.04501526e-04,5.33506003e-04
1.29900000e+00,3.05035050e-04,5.33540781e-04
1.30000000e+00,3.05568608e-04,5.33575191e-04
1.30100000e+00,3.06102200e-04,5.33609235e-04
1.30200000e+00,3.06635826e-04,5.33642913e-04
1.30300000e+00,3.07169486e-04,5.33676225e-04
1.30400000e+00,3.07703179e-04,5.33709176e-04
1.30500000e+00,3.08236904e-04,5.33741765e-04
1.30600000e+00,3.08770662e-04,5.33773992e-04
1.30700000e+00,3.09304452e-04,5.33805860e-04
1.30800000e+00,3.09838274e-04,5.33837369e-04
1.30900000e+00,3.10372127e-04,5.33868519e-04
1.31000000e+00,3.10906011e-04,5.33899314e-04
1.31100000e+00,3.11439926e-04,5.33929754e-04
1.31200000e+00,3.11973871e-04,5.33959840e-04
1.31300000e+00,3.12507845e-04,5.33989573e-04
1.31400000e+00,3.13041850e-04,5.34018953e-04
1.31500000e+00,3.13575883e-04,5.34047982e-04
1.31600000e+00,3.14109946e-04,5.34076663e-04
1.31700000e+00,3.14644037e-04,5.34104993e-04
1.31800000e+00,3.15178156e-04,5.34132977e-04
1.31900000e+00,3.15712303e-04,5.34160616e-04
1.32000000e+00,3.16246477e-04,5.34187908e-04
1.32100000e+00,3.16780678e-04,5.34214855e-04
1.32200000e+00,3.17314907e-04,5.34241460e-04
1.32300000e+00,3.17849161e-04,5.34267724e-04
1.32400000e+00,3.18383442e-04,5.34293645e-04
1.32500000e+00,3.18917749e-04,5.34319227e-04
1.32600000e+00,3.19452081e-04,5.34344470e-04
1.32700000e+00,3.19986438e-04,5.34369376e-04
1.32800000e+00,3.20520819e-04,5.34393946e-04
1.32900000e+00,3.21055225e-04,5.34418179e-04
1.33000000e+00,3.21589656e-04,5.34442077e-04
1.33100000e+00,3.22124110e-04,5.34465643e-04
1.33200000e+00,3.22658587e-04,5.34488876e-04
1.33300000e+00,3.23193087e-04,5.34511778e-04
1.33400000e+00,3.23727610e-04,5.34534350e-04
1.33500000e+00,3.24262156e-04,5.34556592e-04
1.33600000e+00,3.24796724e-04,5.34578506e-04
1.33700000e+00,3.25331313e-04,5.34600095e-04
1.33800000e+00,3.25865924e-04,5.34621356e-04
1.33900000e+00,3.26400556e-04,5.34642292e-04
1.34000000e+00,3.26935208e-04,5.34662904e-04
1.34100000e+00,3.27469882e-04,5.34683192e-04
1.34200000e+00,3.28004575e-04,5.34703161e-04
1.34300000e+00,3.28539288e-04,5.34722808e-04
1.34400000e+00,3.29074020e-04,5.34742134e-04
1.34500000e+00,3.29608772e-04,5.34761142e-04
1.34600000e+00,3.30143543e-04,5.34779832e-04
1.34700000e+00,3.30678332e-04,5.34798207e-04
1.34800000e+00,3.31213139e-04,5.34816265e-04
1.34900000e+00,3.31747964e-04,5.34834008e-04
1.35000000e+00,3.32282807e-04,5.34851437e-04
1.35100000e+00,3.32817667e-04,5.34868555e-04
1.35200000e+00,3.33352544e-04,5.34885360e-04
1.35300000e+00,3.33887438e-04,5.34901855e-04
1.35400000e+00,3.34422348e-04,5.34918040e-04
1.35500000e+00,3.34957274e-04,5.34933915e-04
1.35600000e+00,3.35492216e-04,5.34949484e-04
1.35700000e+00,3.36027173e-04,5.34964746e-04
1.35800000e+00,3.36562145e-04,5.34979703e-04
1.35900000e+00,3.37097132e-04,5.34994355e-04
1.36000000e+00,3.37632134e-04,5.35008702e-04
1.36100000e+00,3.38167150e-04,5.35022748e-04
1.36200000e+00,3.38702179e-04,5.35036492e-04
1.36300000e+00,3.39237223e-04,5.35049933e-04
1.36400000e+00,3.39772279e-04,5.35063077e-04
1.36500000e+00,3.40307349e-04,5.35075920e-04
1.36600000e+00,3.40842431e-04,5.35088467e-04
1.36700000e+00,3.41377526e-04,5.35100717e-04
1.36800000e+00,3.41912633e-04,5.35112670e-04
1.36900000e+00,3.42447751e-04,5.35124330e-04
1.37000000e+00,3.42982881e-04,5.35135693e-04
1.37100000e+00,3.43518023e-04,5.35146766e-04
1.37200000e+00,3.44053175e-04,5.35157546e-04
1.37300000e+00,3.44588338e-04,5.35168034e-04
1.37400000e+00,3.45123511e-04,5.35178231e-04
1.37500000e+00,3.45658694e-04,5.35188141e-04
1.37600000e+00,3.46193887e-04,5.35197764e-04
1.37700000e+00,3.46729090e-04,5.35207096e-04
1.37800000e+00,3.47264301e-04,5.35216141e-04
1.37900000e+00,3.47799522e-04,5.35224904e-04
1.38000000e+00,3.48334751e-04,5.35233383e-04
1.38100000e+00,3.48869989e-04,5.35241575e-04
1.38200000e+00,3.49405234e-04,5.35249486e-04
1.38300000e+00,3.49940488e-04,5.35257116e-04
1.38400000e+00,3.50475749e-04,5.35264465e-04
1.38500000e+00,3.51011017e-04,5.35271532e-04
1.38600000e+00,3.51546292e-04,5.35278321e-04
1.38700000e+00,3.52081573e-04,5.35284833e-04
1.38800000e+00,3.52616861e-04,5.35291067e-04
1.38900000e+00,3.53152155e-04,5.35297026e-04
1.39000000e+00,3.53687455e-04,5.35302709e-04
1.39100000e+00,3.54222761e-04,5.35308116e-04
1.39200000e+00,3.54758072e-04,5.35313251e-04
1.39300000e+00,3.55293387e-04,5.35318114e-04
1.39400000e+00,3.55828708e-04,5.35322705e-04
1.39500000e+00,3.56364033e-04,5.35327024e-04
1.39600000e+00,3.56899362e-04,5.35331071e-04
1.39700000e+00,3.57434695e-04,5.35334853e-04
1.39800000e+00,3.57970032e-04,5.35338366e-04
1.39900000e+00,3.58505372e-04,5.35341611e-04
1.40000000e+00,3.59040715e-04,5.35344590e-04
1.40100000e+00,3.59576061e-04,5.35347302e-04
1.40200000e+00,3.60111409e-04,5.35349751e-04
1.40300000e+00,3.60646760e-04,5.35351936e-04
1.40400000e+00,3.61182113e-04,5.35353858e-04
1.40500000e+00,3.61717468e-04,5.35355517e-04
1.40600000e+00,3.62252824e-04,5.35356915e-04
1.40700000e+00,3.62788182e-04,5.35358054e-04
1.40800000e+00,3.63323540e-04,5.35358933e-04
1.40900000e+00,3.63858900e-04,5.35359553e-04
1.41000000e+00,3.64394259e-04,5.35359916e-04
1.41100000e+00,3.64929620e-04,5.35360021e-04
1.41200000e+00,3.65464980e-04,5.35359869e-04
1.41300000e+00,3.66000339e-04,5.35359465e-04
1.41400000e+00,3.66535698e-04,5.35358805e-04
1.41500000e+00,3.67071057e-04,5.35357891e-04
1.41600000e+00,3.67606414e-04,5.35356726e-04
1.41700000e+00,3.68141770e-04,5.35355307e-04
1.41800000e+00,3.68677125e-04,5.35353638e-04
1.41900000e+00,3.69212478e-04,5.35351719e-04
1.42000000e+00,3.69747828e-04,5.35349550e-04
1.42100000e+00,3.70283177e-04,5.35347133e-04
1.42200000e+00,3.70818523e-04,5.35344468e-04
1.42300000e+00,3.71353866e-04,5.35341558e-04
1.42400000e+00,3.71889206e-04,5.35338400e-04
1.42500000e+00,3.72424542e-04,5.35334997e-04
1.42600000e+00,3.72959876e-04,5.35331349e-04
1.42700000e+00,3.73495205e-04,5.35327459e-04
1.42800000e+00,3.74030531e-04,5.35323327e-04
1.42900000e+00,3.74565852e-04,5.35318949e-04
1.43000000e+00,3.75101168e-04,5.35314333e-04
1.43100000e+00,3.75636480e-04,5.35309477e-04
1.43200000e+00,3.76171787e-04,5.35304380e-04
1.43300000e+00,3.76707089e-04,5.35299045e-04
1.43400000e+00,3.77242386e-04,5.35293471e-04
1.43500000e+00,3.77777676e-04,5.35287661e-04
1.43600000e+00,3.78312961e-04,5.35281614e-04
1.43700000e+00,3.78848239e-04,5.35275331e-04
1.43800000e+00,3.79383512e-04,5.35268815e-04
1.43900000e+00,3.79918777e-04,5.35262064e-04
1.44000000e+00,3.80454036e-04,5.35255079e-04
1.44100000e+00,3.80989287e-04,5.35247861e-04
1.44200000e+00,3.81524531e-04,5.35240413e-04
1.44300000e+00,3.82059768e-04,5.35232734e-04
1.44400000e+00,3.82594997e-04,5.35224825e-04
1.44500000e+00,3.83130218e-04,5.35216686e-04
1.44600000e+00,3.83665430e-04,5.35208317e-04
1.44700000e+00,3.84200634e-04,5.35199722e-04
1.44800000e+00,3.84735830e-04,5.35190900e-04
1.44900000e+00,3.85271016e-04,5.35181852e-04
1.45000000e+00,3.85806193e-04,5.35172577e-04
1.45100000e+00,3.86341361e-04,5.35163076e-04
1.45200000e+00,3.86876520e-04,5.35153354e-04
1.45300000e+00,3.87411668e-04,5.35143408e-04
1.45400000e+00,3.87946806e-04,5.35133239e-04
1.45500000e+00,3.88481934e-04,5.35122848e-04
1.45600000e+00,3.89017052e-04,5.35112235e-04
1.45700000e+00,3.89552159e-04,5.35101404e-04
1.45800000e+00,3.90087255e-04,5.35090351e-04
1.45900000e+00,3.90622340e-04,5.35079081e-04
1.46000000e+00,3.91157413e-04,5.35067593e-04
1.46100000e+00,3.91692475e-04,5.35055885e-04
1.46200000e+00,3.92227525e-04,5.35043963e-04
1.46300000e+00,3.92762563e-04,5.35031825e-04
1.46400000e+00,3.93297588e-04,5.35019471e-04
1.46500000e+00,3.93832602e-04,5.35006901e-04
1.46600000e+00,3.94367602e-04,5.34994119e-04
1.46700000e+00,3.94902590e-04,5.34981125e-04
1.46800000e+00,3.95437564e-04,5.34967917e-04
1.46900000e+00,3.95972526e-04,5.34954498e-04
1.47000000e+00,3.96507473e-04,5.34940867e-04
1.47100000e+00,3.97042407e-04,5.34927026e-04
1.47200000e+00,3.97577328e-04,5.34912977e-04
1.47300000e+00,3.98112233e-04,5.34898719e-04
1.47400000e+00,3.98647125e-04,5.34884253e-04
1.47500000e+00,3.99182002e-04,5.34869579e-04
1.47600000e+00,3.99716864e-04,5.34854697e-04
1.47700000e+00,4.00251711e-04,5.34839611e-04
1.47800000e+00,4.00786543e-04,5.34824319e-04
1.47900000e+00,4.01321360e-04,5.34808822e-04
1.48000000e+00,4.01856161e-04,5.34793123e-04
1.48100000e+00,4.02390946e-04,5.34777219e-04
1.48200000e+00,4.02925715e-04,5.34761112e-04
1.48300000e+00,4.03460468e-04,5.34744804e-04
1.48400000e+00,4.03995205e-04,5.34728295e-04
1.48500000e+00,4.04529925e-04,5.34711586e-04
1.48600000e+00,4.05064628e-04,5.34694676e-04
1.48700000e+00,4.05599314e-04,5.34677566e-04
1.48800000e+00,4.06133983e-04,5.34660260e-04
1.48900000e+00,4.06668635e-04,5.34642755e-04
1.49000000e+00,4.07203269e-04,5.34625051e-04
1.49100000e+00,4.07737885e-04,5.34607154e-04
1.49200000e+00,4.08272483e-04,5.34589060e-04
1.49300000e+00,4.08807063e-04,5.34570770e-04
1.49400000e+00,4.09341625e-04,5.34552285e-04
1.49500000e+00,4.09876168e-04,5.34533606e-04
1.49600000e+00,4.10410692e-04,5.34514736e-04
1.49700000e+00,4.10945197e-04,5.34495673e-04
1.49800000e+00,4.11479683e-04,5.34476417e-04
1.49900000e+00,4.12014150e-04,5.34456971e-04
1.50000000e+00,4.12548597e-04,5.34437333e-04
1.50100000e+00,4.13083025e-04,5.34417505e-04
1.50200000e+00,4.13617432e-04,5.34397488e-04
1.50300000e+00,4.14151820e-04,5.34377284e-04
1.50400000e+00,4.14686187e-04,5.34356889e-04
1.50500000e+00,4.15220533e-04,5.34336308e-04
1.50600000e+00,4.15754859e-04,5.34315541e-04
1.50700000e+00,4.16289164e-04,5.34294588e-04
1.50800000e+00,4.16823449e-04,5.34273449e-04
1.50900000e+00,4.17357711e-04,5.34252123e-04
1.51000000e+00,4.17891953e-04,5.34230616e-04
1.51100000e+00,4.18426173e-04,5.34208924e-04
1.51200000e+00,4.18960371e-04,5.34187048e-04
1.51300000e+00,4.19494547e-04,5.34164991e-04
1.51400000e+00,4.20028701e-04,5.34142752e-04
1.51500000e+00,4.20562832e-04,5.34120332e-04
1.51600000e+00,4.21096941e-04,5.34097730e-04
1.51700000e+00,4.21631028e-04,5.34074950e-04
1.51800000e+00,4.22165091e-04,5.34051990e-04
1.51900000e+00,4.22699132e-04,5.34028850e-04
1.52000000e+00,4.23233149e-04,5.34005534e-04
1.52100000e+00,4.23767143e-04,5.33982039e-04
1.52200000e+00,4.24301113e-04,5.33958367e-04
1.52300000e+00,4.24835059e-04,5.33934519e-04
1.52400000e+00,4.25368982e-04,5.33910495e-04
1.52500000e+00,4.25902880e-04,5.33886297e-04
1.52600000e+00,4.26436755e-04,5.33861923e-04
1.52700000e+00,4.26970604e-04,5.33837377e-04
1.52800000e+00,4.27504429e-04,5.33812656e-04
1.52900000e+00,4.28038230e-04,5.33787763e-04
1.53000000e+00,4.28572005e-04,5.33762696e-04
1.53100000e+00,4.29105755e-04,5.33737458e-04
1.53200000e+00,4.29639480e-04,5.33712051e-04
1.53300000e+00,4.30173179e-04,5.33686473e-04
1.53400000e+00,4.30706853e-04,5.33660724e-04
1.53500000e+00,4.31240501e-04,5.33634806e-04
1.53600000e+00,4.31774122e-04,5.33608719e-04
1.53700000e+00,4.32307718e-04,5.33582464e-04
1.53800000e+00,4.32841287e-04,5.33556042e-04
1.53900000e+00,4.33374830e-04,5.33529453e-04
1.54000000e+00,4.33908346e-04,5.33502697e-04
1.54100000e+00,4.34441835e-04,5.33475776e-04
1.54200000e+00,4.34975298e-04,5.33448689e-04
1.54300000e+00,4.35508733e-04,5.33421435e-04
1.54400000e+00,4.36042141e-04,5.33394019e-04
1.54500000e+00,4.36575521e-04,5.33366442e-04
1.54600000e+00,4.37108873e-04,5.33338698e-04
1.54700000e+00,4.37642198e-04,5.33310792e-04
1.54800000e+00,4.38175495e-04,5.33282724e-04
1.54900000e+00,4.38708764e-04,5.33254496e-04
1.55000000e+00,4.39242004e-04,5.33226107e-04
1.55100000e+00,4.39775216e-04,5.33197555e-04
