 9.00000000e-03  4.11127855e-12  9.00000000e-03  1.03590371e-10  9.00000000e-03  5.87184741e-01 
 9.10000000e-03  4.12165063e-12  9.10000000e-03  1.03851636e-10  9.10000000e-03  5.87184741e-01 
 9.20000000e-03  4.13204888e-12  9.20000000e-03  1.04113560e-10  9.20000000e-03  5.87184741e-01 
 9.30000000e-03  4.14247335e-12  9.30000000e-03  1.04376145e-10  9.30000000e-03  5.87184741e-01 
 9.40000000e-03  4.15292411e-12  9.40000000e-03  1.04639391e-10  9.40000000e-03  5.87184741e-01 
 9.50000000e-03  4.16340123e-12  9.50000000e-03  1.04903301e-10  9.50000000e-03  5.87184741e-01 
 9.60000000e-03  4.17390477e-12  9.60000000e-03  1.05167876e-10  9.60000000e-03  5.87184741e-01 
 9.70000000e-03  4.18443480e-12  9.70000000e-03  1.05433118e-10  9.70000000e-03  5.87184741e-01 
 9.80000000e-03  4.19499139e-12  9.80000000e-03  1.05699029e-10  9.80000000e-03  5.87184741e-01 
 9.90000000e-03  4.20557461e-12  9.90000000e-03  1.05965610e-10  9.90000000e-03  5.87184741e-01 
 1.00000000e-02  4.21618451e-12  1.00000000e-02  1.06232864e-10  1.00000000e-02  5.87184741e-01 
 1.01000000e-02  4.22682118e-12  1.01000000e-02  1.06500791e-10  1.01000000e-02  5.87184741e-01 
 1.02000000e-02  4.23748467e-12  1.02000000e-02  1.06769393e-10  1.02000000e-02  5.87184741e-01 
 1.03000000e-02  4.24817506e-12  1.03000000e-02  1.07038673e-10  1.03000000e-02  5.87184741e-01 
 1.04000000e-02  4.25889241e-12  1.04000000e-02  1.07308631e-10  1.04000000e-02  5.87184741e-01 
 1.05000000e-02  4.26963678e-12  1.05000000e-02  1.07579270e-10  1.05000000e-02  5.87184741e-01 
 1.06000000e-02  4.28040826e-12  1.06000000e-02  1.07850591e-10  1.06000000e-02  5.87184741e-01 
 1.07000000e-02  4.29120690e-12  1.07000000e-02  1.08122597e-10  1.07000000e-02  5.87184741e-01 
 1.08000000e-02  4.30203278e-12  1.08000000e-02  1.08395288e-10  1.08000000e-02  5.87184741e-01 
 1.09000000e-02  4.31288596e-12  1.09000000e-02  1.08668666e-10  1.09000000e-02  5.87184741e-01 
 1.10000000e-02  4.32376651e-12  1.10000000e-02  1.08942733e-10  1.10000000e-02  5.87184741e-01 
 1.11000000e-02  4.33467451e-12  1.11000000e-02  1.09217492e-10  1.11000000e-02  5.87184741e-01 
 1.12000000e-02  4.34561001e-12  1.12000000e-02  1.09492943e-10  1.12000000e-02  5.87184741e-01 
 1.13000000e-02  4.35657309e-12  1.13000000e-02  1.09769088e-10  1.13000000e-02  5.87184741e-01 
 1.14000000e-02  4.36756383e-12  1.14000000e-02  1.10045930e-10  1.14000000e-02  5.87184741e-01 
 1.15000000e-02  4.37858228e-12  1.15000000e-02  1.10323469e-10  1.15000000e-02  5.87184741e-01 
 1.16000000e-02  4.38962852e-12  1.16000000e-02  1.10601709e-10  1.16000000e-02  5.87184741e-01 
 1.17000000e-02  4.40070262e-12  1.17000000e-02  1.10880649e-10  1.17000000e-02  5.87184741e-01 
 1.18000000e-02  4.41180465e-12  1.18000000e-02  1.11160293e-10  1.18000000e-02  5.87184741e-01 
 1.19000000e-02  4.42293468e-12  1.19000000e-02  1.11440641e-10  1.19000000e-02  5.87184741e-01 
 1.20000000e-02  4.43409278e-12  1.20000000e-02  1.11721697e-10  1.20000000e-02  5.87184741e-01 
 1.21000000e-02  4.44527902e-12  1.21000000e-02  1.12003461e-10  1.21000000e-02  5.87184741e-01 
 1.22000000e-02  4.45649347e-12  1.22000000e-02  1.12285935e-10  1.22000000e-02  5.87184741e-01 
 1.23000000e-02  4.46773621e-12  1.23000000e-02  1.12569121e-10  1.23000000e-02  5.87184741e-01 
 1.24000000e-02  4.47900730e-12  1.24000000e-02  1.12853021e-10  1.24000000e-02  5.87184741e-01 
 1.25000000e-02  4.49030681e-12  1.25000000e-02  1.13137637e-10  1.25000000e-02  5.87184741e-01 
 1.26000000e-02  4.50163482e-12  1.26000000e-02  1.13422970e-10  1.26000000e-02  5.87184741e-01 
 1.27000000e-02  4.51299141e-12  1.27000000e-02  1.13709023e-10  1.27000000e-02  5.87184741e-01 
 1.28000000e-02  4.52437663e-12  1.28000000e-02  1.13995797e-10  1.28000000e-02  5.87184741e-01 
 1.29000000e-02  4.53579057e-12  1.29000000e-02  1.14283293e-10  1.29000000e-02  5.87184741e-01 
 1.30000000e-02  4.54723329e-12  1.30000000e-02  1.14571514e-10  1.30000000e-02  5.87184741e-01 
 1.31000000e-02  4.55870487e-12  1.31000000e-02  1.14860462e-10  1.31000000e-02  5.87184741e-01 
 1.32000000e-02  4.57020538e-12  1.32000000e-02  1.15150139e-10  1.32000000e-02  5.87184741e-01 
 1.33000000e-02  4.58173490e-12  1.33000000e-02  1.15440545e-10  1.33000000e-02  5.87184741e-01 
 1.34000000e-02  4.59329349e-12  1.34000000e-02  1.15731684e-10  1.34000000e-02  5.87184741e-01 
 1.35000000e-02  4.60488123e-12  1.35000000e-02  1.16023556e-10  1.35000000e-02  5.87184741e-01 
 1.36000000e-02  4.61649820e-12  1.36000000e-02  1.16316164e-10  1.36000000e-02  5.87184741e-01 
 1.37000000e-02  4.62814447e-12  1.37000000e-02  1.16609510e-10  1.37000000e-02  5.87184741e-01 
 1.38000000e-02  4.63982010e-12  1.38000000e-02  1.16903595e-10  1.38000000e-02  5.87184741e-01 
 1.39000000e-02  4.65152518e-12  1.39000000e-02  1.17198422e-10  1.39000000e-02  5.87184741e-01 
 1.40000000e-02  4.66325979e-12  1.40000000e-02  1.17493992e-10  1.40000000e-02  5.87184741e-01 
 1.41000000e-02  4.67502398e-12  1.41000000e-02  1.17790306e-10  1.41000000e-02  5.87184741e-01 
 1.42000000e-02  4.68681785e-12  1.42000000e-02  1.18087368e-10  1.42000000e-02  5.87184741e-01 
 1.43000000e-02  4.69864146e-12  1.43000000e-02  1.18385179e-10  1.43000000e-02  5.87184741e-01 
 1.44000000e-02  4.71049488e-12  1.44000000e-02  1.18683740e-10  1.44000000e-02  5.87184741e-01 
 1.45000000e-02  4.72237820e-12  1.45000000e-02  1.18983054e-10  1.45000000e-02  5.87184741e-01 
 1.46000000e-02  4.73429149e-12  1.46000000e-02  1.19283122e-10  1.46000000e-02  5.87184741e-01 
 1.47000000e-02  4.74623483e-12  1.47000000e-02  1.19583947e-10  1.47000000e-02  5.87184741e-01 
 1.48000000e-02  4.75820828e-12  1.48000000e-02  1.19885530e-10  1.48000000e-02  5.87184741e-01 
 1.49000000e-02  4.77021193e-12  1.49000000e-02  1.20187874e-10  1.49000000e-02  5.87184741e-01 
 1.50000000e-02  4.78224586e-12  1.50000000e-02  1.20490979e-10  1.50000000e-02  5.87184741e-01 
 1.51000000e-02  4.79431013e-12  1.51000000e-02  1.20794849e-10  1.51000000e-02  5.87184741e-01 
 1.52000000e-02  4.80640483e-12  1.52000000e-02  1.21099484e-10  1.52000000e-02  5.87184741e-01 
 1.53000000e-02  4.81853003e-12  1.53000000e-02  1.21404888e-10  1.53000000e-02  5.87184741e-01 
 1.54000000e-02  4.83068581e-12  1.54000000e-02  1.21711061e-10  1.54000000e-02  5.87184741e-01 
 1.55000000e-02  4.84287224e-12  1.55000000e-02  1.22018006e-10  1.55000000e-02  5.87184741e-01 
 1.56000000e-02  4.85508941e-12  1.56000000e-02  1.22325725e-10  1.56000000e-02  5.87184741e-01 
 1.57000000e-02  4.86733738e-12  1.57000000e-02  1.22634219e-10  1.57000000e-02  5.87184741e-01 
 1.58000000e-02  4.87961625e-12  1.58000000e-02  1.22943491e-10  1.58000000e-02  5.87184741e-01 
 1.59000000e-02  4.89192608e-12  1.59000000e-02  1.23253543e-10  1.59000000e-02  5.87184741e-01 
 1.60000000e-02  4.90426696e-12  1.60000000e-02  1.23564376e-10  1.60000000e-02  5.87184741e-01 
 1.61000000e-02  4.91663896e-12  1.61000000e-02  1.23875993e-10  1.61000000e-02  5.87184741e-01 
 1.62000000e-02  4.92904216e-12  1.62000000e-02  1.24188395e-10  1.62000000e-02  5.87184741e-01 
 1.63000000e-02  4.94147664e-12  1.63000000e-02  1.24501585e-10  1.63000000e-02  5.87184741e-01 
 1.64000000e-02  4.95394247e-12  1.64000000e-02  1.24815564e-10  1.64000000e-02  5.87184741e-01 
 1.65000000e-02  4.96643975e-12  1.65000000e-02  1.25130334e-10  1.65000000e-02  5.87184741e-01 
 1.66000000e-02  4.97896854e-12  1.66000000e-02  1.25445898e-10  1.66000000e-02  5.87184741e-01 
 1.67000000e-02  4.99152893e-12  1.67000000e-02  1.25762258e-10  1.67000000e-02  5.87184741e-01 
 1.68000000e-02  5.00412099e-12  1.68000000e-02  1.26079415e-10  1.68000000e-02  5.87184741e-01 
 1.69000000e-02  5.01674481e-12  1.69000000e-02  1.26397371e-10  1.69000000e-02  5.87184741e-01 
 1.70000000e-02  5.02940047e-12  1.70000000e-02  1.26716129e-10  1.70000000e-02  5.87184741e-01 
 1.71000000e-02  5.04208804e-12  1.71000000e-02  1.27035690e-10  1.71000000e-02  5.87184741e-01 
 1.72000000e-02  5.05480761e-12  1.72000000e-02  1.27356056e-10  1.72000000e-02  5.87184741e-01 
 1.73000000e-02  5.06755925e-12  1.73000000e-02  1.27677231e-10  1.73000000e-02  5.87184741e-01 
 1.74000000e-02  5.08034305e-12  1.74000000e-02  1.27999215e-10  1.74000000e-02  5.87184741e-01 
 1.75000000e-02  5.09315909e-12  1.75000000e-02  1.28322010e-10  1.75000000e-02  5.87184741e-01 
 1.76000000e-02  5.10600745e-12  1.76000000e-02  1.28645619e-10  1.76000000e-02  5.87184741e-01 
 1.77000000e-02  5.11888822e-12  1.77000000e-02  1.28970044e-10  1.77000000e-02  5.87184741e-01 
 1.78000000e-02  5.13180146e-12  1.78000000e-02  1.29295286e-10  1.78000000e-02  5.87184741e-01 
 1.79000000e-02  5.14474727e-12  1.79000000e-02  1.29621349e-10  1.79000000e-02  5.87184741e-01 
 1.80000000e-02  5.15772573e-12  1.80000000e-02  1.29948233e-10  1.80000000e-02  5.87184741e-01 
 1.81000000e-02  5.17073692e-12  1.81000000e-02  1.30275941e-10  1.81000000e-02  5.87184741e-01 
 1.82000000e-02  5.18378092e-12  1.82000000e-02  1.30604475e-10  1.82000000e-02  5.87184741e-01 
 1.83000000e-02  5.19685781e-12  1.83000000e-02  1.30933837e-10  1.83000000e-02  5.87184741e-01 
 1.84000000e-02  5.20996769e-12  1.84000000e-02  1.31264030e-10  1.84000000e-02  5.87184741e-01 
 1.85000000e-02  5.22311062e-12  1.85000000e-02  1.31595055e-10  1.85000000e-02  5.87184741e-01 
 1.86000000e-02  5.23628670e-12  1.86000000e-02  1.31926914e-10  1.86000000e-02  5.87184741e-01 
 1.87000000e-02  5.24949600e-12  1.87000000e-02  1.32259609e-10  1.87000000e-02  5.87184741e-01 
 1.88000000e-02  5.26273862e-12  1.88000000e-02  1.32593143e-10  1.88000000e-02  5.87184741e-01 
 1.89000000e-02  5.27601463e-12  1.89000000e-02  1.32927518e-10  1.89000000e-02  5.87184741e-01 
 1.90000000e-02  5.28932412e-12  1.90000000e-02  1.33262736e-10  1.90000000e-02  5.87184741e-01 
 1.91000000e-02  5.30266718e-12  1.91000000e-02  1.33598799e-10  1.91000000e-02  5.87184741e-01 
 1.92000000e-02  5.31604388e-12  1.92000000e-02  1.33935708e-10  1.92000000e-02  5.87184741e-01 
 1.93000000e-02  5.32945432e-12  1.93000000e-02  1.34273467e-10  1.93000000e-02  5.87184741e-01 
 1.94000000e-02  5.34289858e-12  1.94000000e-02  1.34612077e-10  1.94000000e-02  5.87184741e-01 
 1.95000000e-02  5.35637674e-12  1.95000000e-02  1.34951541e-10  1.95000000e-02  5.87184741e-01 
 1.96000000e-02  5.36988889e-12  1.96000000e-02  1.35291860e-10  1.96000000e-02  5.87184741e-01 
 1.97000000e-02  5.38343511e-12  1.97000000e-02  1.35633037e-10  1.97000000e-02  5.87184741e-01 
 1.98000000e-02  5.39701549e-12  1.98000000e-02  1.35975075e-10  1.98000000e-02  5.87184741e-01 
 1.99000000e-02  5.41063012e-12  1.99000000e-02  1.36317974e-10  1.99000000e-02  5.87184741e-01 
 2.00000000e-02  5.42427909e-12  2.00000000e-02  1.36661737e-10  2.00000000e-02  5.87184741e-01 
 2.01000000e-02  5.43796247e-12  2.01000000e-02  1.37006367e-10  2.01000000e-02  5.87184741e-01 
 2.02000000e-02  5.45168036e-12  2.02000000e-02  1.37351866e-10  2.02000000e-02  5.87184741e-01 
 2.03000000e-02  5.46543284e-12  2.03000000e-02  1.37698235e-10  2.03000000e-02  5.87184741e-01 
 2.04000000e-02  5.47922001e-12  2.04000000e-02  1.38045477e-10  2.04000000e-02  5.87184741e-01 
 2.05000000e-02  5.49304194e-12  2.05000000e-02  1.38393595e-10  2.05000000e-02  5.87184741e-01 
 2.06000000e-02  5.50689873e-12  2.06000000e-02  1.38742590e-10  2.06000000e-02  5.87184741e-01 
 2.07000000e-02  5.52079046e-12  2.07000000e-02  1.39092465e-10  2.07000000e-02  5.87184741e-01 
 2.08000000e-02  5.53471722e-12  2.08000000e-02  1.39443221e-10  2.08000000e-02  5.87184741e-01 
 2.09000000e-02  5.54867910e-12  2.09000000e-02  1.39794862e-10  2.09000000e-02  5.87184741e-01 
 2.10000000e-02  5.56267619e-12  2.10000000e-02  1.40147389e-10  2.10000000e-02  5.87184741e-01 
 2.11000000e-02  5.57670858e-12  2.11000000e-02  1.40500804e-10  2.11000000e-02  5.87184741e-01 
 2.12000000e-02  5.59077635e-12  2.12000000e-02  1.40855110e-10  2.12000000e-02  5.87184741e-01 
 2.13000000e-02  5.60487960e-12  2.13000000e-02  1.41210309e-10  2.13000000e-02  5.87184741e-01 
 2.14000000e-02  5.61901841e-12  2.14000000e-02  1.41566404e-10  2.14000000e-02  5.87184741e-01 
 2.15000000e-02  5.63319288e-12  2.15000000e-02  1.41923396e-10  2.15000000e-02  5.87184741e-01 
 2.16000000e-02  5.64740309e-12  2.16000000e-02  1.42281288e-10  2.16000000e-02  5.87184741e-01 
 2.17000000e-02  5.66164914e-12  2.17000000e-02  1.42640081e-10  2.17000000e-02  5.87184741e-01 
 2.18000000e-02  5.67593111e-12  2.18000000e-02  1.42999780e-10  2.18000000e-02  5.87184741e-01 
 2.19000000e-02  5.69024910e-12  2.19000000e-02  1.43360384e-10  2.19000000e-02  5.87184741e-01 
 2.20000000e-02  5.70460319e-12  2.20000000e-02  1.43721898e-10  2.20000000e-02  5.87184741e-01 
 2.21000000e-02  5.71899348e-12  2.21000000e-02  1.44084323e-10  2.21000000e-02  5.87184741e-01 
 2.22000000e-02  5.73342005e-12  2.22000000e-02  1.44447661e-10  2.22000000e-02  5.87184741e-01 
 2.23000000e-02  5.74788301e-12  2.23000000e-02  1.44811915e-10  2.23000000e-02  5.87184741e-01 
 2.24000000e-02  5.76238243e-12  2.24000000e-02  1.45177087e-10  2.24000000e-02  5.87184741e-01 
 2.25000000e-02  5.77691842e-12  2.25000000e-02  1.45543179e-10  2.25000000e-02  5.87184741e-01 
 2.26000000e-02  5.79149107e-12  2.26000000e-02  1.45910194e-10  2.26000000e-02  5.87184741e-01 
 2.27000000e-02  5.80610046e-12  2.27000000e-02  1.46278134e-10  2.27000000e-02  5.87184741e-01 
 2.28000000e-02  5.82074670e-12  2.28000000e-02  1.46647002e-10  2.28000000e-02  5.87184741e-01 
 2.29000000e-02  5.83542986e-12  2.29000000e-02  1.47016799e-10  2.29000000e-02  5.87184741e-01 
 2.30000000e-02  5.85015006e-12  2.30000000e-02  1.47387528e-10  2.30000000e-02  5.87184741e-01 
 2.31000000e-02  5.86490737e-12  2.31000000e-02  1.47759192e-10  2.31000000e-02  5.87184741e-01 
 2.32000000e-02  5.87970190e-12  2.32000000e-02  1.48131792e-10  2.32000000e-02  5.87184741e-01 
 2.33000000e-02  5.89453373e-12  2.33000000e-02  1.48505331e-10  2.33000000e-02  5.87184741e-01 
 2.34000000e-02  5.90940296e-12  2.34000000e-02  1.48879812e-10  2.34000000e-02  5.87184741e-01 
 2.35000000e-02  5.92430969e-12  2.35000000e-02  1.49255237e-10  2.35000000e-02  5.87184741e-01 
 2.36000000e-02  5.93925401e-12  2.36000000e-02  1.49631607e-10  2.36000000e-02  5.87184741e-01 
 2.37000000e-02  5.95423601e-12  2.37000000e-02  1.50008927e-10  2.37000000e-02  5.87184741e-01 
 2.38000000e-02  5.96925579e-12  2.38000000e-02  1.50387197e-10  2.38000000e-02  5.87184741e-01 
 2.39000000e-02  5.98431345e-12  2.39000000e-02  1.50766421e-10  2.39000000e-02  5.87184741e-01 
 2.40000000e-02  5.99940908e-12  2.40000000e-02  1.51146600e-10  2.40000000e-02  5.87184741e-01 
 2.41000000e-02  6.01454277e-12  2.41000000e-02  1.51527738e-10  2.41000000e-02  5.87184741e-01 
 2.42000000e-02  6.02971463e-12  2.42000000e-02  1.51909836e-10  2.42000000e-02  5.87184741e-01 
 2.43000000e-02  6.04492474e-12  2.43000000e-02  1.52292898e-10  2.43000000e-02  5.87184741e-01 
 2.44000000e-02  6.06017321e-12  2.44000000e-02  1.52676924e-10  2.44000000e-02  5.87184741e-01 
 2.45000000e-02  6.07546012e-12  2.45000000e-02  1.53061919e-10  2.45000000e-02  5.87184741e-01 
 2.46000000e-02  6.09078559e-12  2.46000000e-02  1.53447884e-10  2.46000000e-02  5.87184741e-01 
 2.47000000e-02  6.10614970e-12  2.47000000e-02  1.53834821e-10  2.47000000e-02  5.87184741e-01 
 2.48000000e-02  6.12155255e-12  2.48000000e-02  1.54222734e-10  2.48000000e-02  5.87184741e-01 
 2.49000000e-02  6.13699425e-12  2.49000000e-02  1.54611624e-10  2.49000000e-02  5.87184741e-01 
