dc,V
2.21300000e+00,-7.01598531e-01
2.21400000e+00,-6.98979763e-01
2.21500000e+00,-6.96379600e-01
2.21600000e+00,-6.93797777e-01
2.21700000e+00,-6.91234116e-01
2.21800000e+00,-6.88688452e-01
2.21900000e+00,-6.86160508e-01
2.22000000e+00,-6.83650175e-01
2.22100000e+00,-6.81157272e-01
2.22200000e+00,-6.78681490e-01
2.22300000e+00,-6.76222743e-01
2.22400000e+00,-6.73780934e-01
2.22500000e+00,-6.71355744e-01
2.22600000e+00,-6.68946996e-01
2.22700000e+00,-6.66554647e-01
2.22800000e+00,-6.64178430e-01
2.22900000e+00,-6.61818166e-01
2.23000000e+00,-6.59473754e-01
2.23100000e+00,-6.57144935e-01
2.23200000e+00,-6.54831661e-01
2.23300000e+00,-6.52533757e-01
2.23400000e+00,-6.50250998e-01
2.23500000e+00,-6.47983273e-01
2.23600000e+00,-6.45730396e-01
2.23700000e+00,-6.43492274e-01
2.23800000e+00,-6.41268758e-01
2.23900000e+00,-6.39059630e-01
2.24000000e+00,-6.36864779e-01
2.24100000e+00,-6.34684119e-01
2.24200000e+00,-6.32517396e-01
2.24300000e+00,-6.30364595e-01
2.24400000e+00,-6.28225547e-01
2.24500000e+00,-6.26100048e-01
2.24600000e+00,-6.23988063e-01
2.24700000e+00,-6.21889373e-01
2.24800000e+00,-6.19803882e-01
2.24900000e+00,-6.17731514e-01
2.25000000e+00,-6.15672063e-01
2.25100000e+00,-6.13625431e-01
2.25200000e+00,-6.11591517e-01
2.25300000e+00,-6.09570184e-01
2.25400000e+00,-6.07561332e-01
2.25500000e+00,-6.05564825e-01
2.25600000e+00,-6.03580539e-01
2.25700000e+00,-6.01608378e-01
2.25800000e+00,-5.99648216e-01
2.25900000e+00,-5.97699922e-01
2.26000000e+00,-5.95763452e-01
2.26100000e+00,-5.93838668e-01
2.26200000e+00,-5.91925357e-01
2.26300000e+00,-5.90023527e-01
2.26400000e+00,-5.88133121e-01
2.26500000e+00,-5.86253890e-01
2.26600000e+00,-5.84385847e-01
2.26700000e+00,-5.82528830e-01
2.26800000e+00,-5.80682766e-01
2.26900000e+00,-5.78847530e-01
2.27000000e+00,-5.77023050e-01
2.27100000e+00,-5.75209256e-01
2.27200000e+00,-5.73405944e-01
2.27300000e+00,-5.71613152e-01
2.27400000e+00,-5.69830672e-01
2.27500000e+00,-5.68058537e-01
2.27600000e+00,-5.66296623e-01
2.27700000e+00,-5.64544685e-01
2.27800000e+00,-5.62802811e-01
2.27900000e+00,-5.61070881e-01
2.28000000e+00,-5.59348720e-01
2.28100000e+00,-5.57636338e-01
2.28200000e+00,-5.55933697e-01
2.28300000e+00,-5.54240604e-01
2.28400000e+00,-5.52556951e-01
2.28500000e+00,-5.50882732e-01
2.28600000e+00,-5.49217875e-01
2.28700000e+00,-5.47562233e-01
2.28800000e+00,-5.45915790e-01
2.28900000e+00,-5.44278510e-01
2.29000000e+00,-5.42650187e-01
2.29100000e+00,-5.41030785e-01
2.29200000e+00,-5.39420329e-01
2.29300000e+00,-5.37818669e-01
2.29400000e+00,-5.36225665e-01
2.29500000e+00,-5.34641334e-01
2.29600000e+00,-5.33065626e-01
2.29700000e+00,-5.31498409e-01
2.29800000e+00,-5.29939606e-01
2.29900000e+00,-5.28389200e-01
2.30000000e+00,-5.26847104e-01
2.30100000e+00,-5.25313199e-01
2.30200000e+00,-5.23787478e-01
2.30300000e+00,-5.22269876e-01
2.30400000e+00,-5.20760277e-01
2.30500000e+00,-5.19258687e-01
2.30600000e+00,-5.17765007e-01
2.30700000e+00,-5.16279113e-01
2.30800000e+00,-5.14800999e-01
2.30900000e+00,-5.13330625e-01
2.31000000e+00,-5.11867933e-01
2.31100000e+00,-5.10412844e-01
2.31200000e+00,-5.08965231e-01
2.31300000e+00,-5.07525085e-01
2.31400000e+00,-5.06092418e-01
2.31500000e+00,-5.04667120e-01
2.31600000e+00,-5.03249054e-01
2.31700000e+00,-5.01838207e-01
2.31800000e+00,-5.00434631e-01
2.31900000e+00,-4.99038163e-01
2.32000000e+00,-4.97648748e-01
2.32100000e+00,-4.96266376e-01
2.32200000e+00,-4.94890982e-01
2.32300000e+00,-4.93522485e-01
2.32400000e+00,-4.92160812e-01
2.32500000e+00,-4.90805987e-01
2.32600000e+00,-4.89457916e-01
2.32700000e+00,-4.88116541e-01
2.32800000e+00,-4.86781820e-01
2.32900000e+00,-4.85453696e-01
2.33000000e+00,-4.84132163e-01
2.33100000e+00,-4.82817095e-01
2.33200000e+00,-4.81508479e-01
2.33300000e+00,-4.80206322e-01
2.33400000e+00,-4.78910492e-01
2.33500000e+00,-4.77620972e-01
2.33600000e+00,-4.76337709e-01
2.33700000e+00,-4.75060673e-01
2.33800000e+00,-4.73789816e-01
2.33900000e+00,-4.72525092e-01
2.34000000e+00,-4.71266462e-01
2.34100000e+00,-4.70013858e-01
2.34200000e+00,-4.68767237e-01
2.34300000e+00,-4.67526560e-01
2.34400000e+00,-4.66291826e-01
2.34500000e+00,-4.65062945e-01
2.34600000e+00,-4.63839887e-01
2.34700000e+00,-4.62622606e-01
2.34800000e+00,-4.61411040e-01
2.34900000e+00,-4.60205213e-01
2.35000000e+00,-4.59005069e-01
2.35100000e+00,-4.57810477e-01
2.35200000e+00,-4.56621465e-01
2.35300000e+00,-4.55438030e-01
2.35400000e+00,-4.54260110e-01
2.35500000e+00,-4.53087604e-01
2.35600000e+00,-4.51920484e-01
2.35700000e+00,-4.50758832e-01
2.35800000e+00,-4.49602528e-01
2.35900000e+00,-4.48451484e-01
2.36000000e+00,-4.47305713e-01
2.36100000e+00,-4.46165164e-01
2.36200000e+00,-4.45029868e-01
2.36300000e+00,-4.43899698e-01
2.36400000e+00,-4.42774621e-01
2.36500000e+00,-4.41654715e-01
2.36600000e+00,-4.40539844e-01
2.36700000e+00,-4.39429995e-01
2.36800000e+00,-4.38325105e-01
2.36900000e+00,-4.37225169e-01
2.37000000e+00,-4.36130193e-01
2.37100000e+00,-4.35040074e-01
2.37200000e+00,-4.33954815e-01
2.37300000e+00,-4.32874332e-01
2.37400000e+00,-4.31798674e-01
2.37500000e+00,-4.30727849e-01
2.37600000e+00,-4.29661692e-01
2.37700000e+00,-4.28600188e-01
2.37800000e+00,-4.27543354e-01
2.37900000e+00,-4.26491217e-01
2.38000000e+00,-4.25443634e-01
2.38100000e+00,-4.24400592e-01
2.38200000e+00,-4.23362099e-01
2.38300000e+00,-4.22328180e-01
2.38400000e+00,-4.21298742e-01
2.38500000e+00,-4.20273661e-01
2.38600000e+00,-4.19253034e-01
2.38700000e+00,-4.18236824e-01
2.38800000e+00,-4.17225011e-01
2.38900000e+00,-4.16217478e-01
2.39000000e+00,-4.15214264e-01
2.39100000e+00,-4.14215370e-01
2.39200000e+00,-4.13220665e-01
2.39300000e+00,-4.12230200e-01
2.39400000e+00,-4.11243973e-01
2.39500000e+00,-4.10261897e-01
2.39600000e+00,-4.09283955e-01
2.39700000e+00,-4.08310143e-01
2.39800000e+00,-4.07340426e-01
2.39900000e+00,-4.06374764e-01
2.40000000e+00,-4.05413119e-01
2.40100000e+00,-4.04455504e-01
2.40200000e+00,-4.03501907e-01
2.40300000e+00,-4.02552270e-01
2.40400000e+00,-4.01606557e-01
2.40500000e+00,-4.00664750e-01
2.40600000e+00,-3.99726841e-01
2.40700000e+00,-3.98792785e-01
2.40800000e+00,-3.97862603e-01
2.40900000e+00,-3.96936223e-01
2.41000000e+00,-3.96013609e-01
2.41100000e+00,-3.95094820e-01
2.41200000e+00,-3.94179748e-01
2.41300000e+00,-3.93268418e-01
2.41400000e+00,-3.92360754e-01
2.41500000e+00,-3.91456762e-01
2.41600000e+00,-3.90556504e-01
2.41700000e+00,-3.89659809e-01
2.41800000e+00,-3.88766756e-01
2.41900000e+00,-3.87877296e-01
2.42000000e+00,-3.86991366e-01
2.42100000e+00,-3.86109020e-01
2.42200000e+00,-3.85230176e-01
2.42300000e+00,-3.84354881e-01
2.42400000e+00,-3.83483050e-01
2.42500000e+00,-3.82614630e-01
2.42600000e+00,-3.81749709e-01
2.42700000e+00,-3.80888192e-01
2.42800000e+00,-3.80030076e-01
2.42900000e+00,-3.79175359e-01
2.43000000e+00,-3.78323986e-01
2.43100000e+00,-3.77475962e-01
2.43200000e+00,-3.76631214e-01
2.43300000e+00,-3.75789804e-01
2.43400000e+00,-3.74951706e-01
2.43500000e+00,-3.74116844e-01
2.43600000e+00,-3.73285232e-01
2.43700000e+00,-3.72456798e-01
2.43800000e+00,-3.71631604e-01
2.43900000e+00,-3.70809625e-01
2.44000000e+00,-3.69990787e-01
2.44100000e+00,-3.69175088e-01
2.44200000e+00,-3.68362537e-01
2.44300000e+00,-3.67553103e-01
2.44400000e+00,-3.66746758e-01
2.44500000e+00,-3.65943498e-01
2.44600000e+00,-3.65143292e-01
2.44700000e+00,-3.64346135e-01
2.44800000e+00,-3.63551985e-01
2.44900000e+00,-3.62760880e-01
2.45000000e+00,-3.61972757e-01
2.45100000e+00,-3.61187572e-01
2.45200000e+00,-3.60405368e-01
2.45300000e+00,-3.59626108e-01
2.45400000e+00,-3.58849788e-01
2.45500000e+00,-3.58076344e-01
2.45600000e+00,-3.57305808e-01
2.45700000e+00,-3.56538160e-01
2.45800000e+00,-3.55773341e-01
2.45900000e+00,-3.55011386e-01
2.46000000e+00,-3.54252259e-01
2.46100000e+00,-3.53495935e-01
2.46200000e+00,-3.52742406e-01
2.46300000e+00,-3.51991652e-01
2.46400000e+00,-3.51243702e-01
2.46500000e+00,-3.50498473e-01
2.46600000e+00,-3.49755938e-01
2.46700000e+00,-3.49016189e-01
2.46800000e+00,-3.48279122e-01
2.46900000e+00,-3.47544733e-01
2.47000000e+00,-3.46813020e-01
2.47100000e+00,-3.46083983e-01
2.47200000e+00,-3.45357591e-01
2.47300000e+00,-3.44633815e-01
2.47400000e+00,-3.43912684e-01
2.47500000e+00,-3.43194140e-01
2.47600000e+00,-3.42478180e-01
2.47700000e+00,-3.41764793e-01
2.47800000e+00,-3.41053945e-01
2.47900000e+00,-3.40345679e-01
2.48000000e+00,-3.39639968e-01
2.48100000e+00,-3.38936727e-01
2.48200000e+00,-3.38236023e-01
2.48300000e+00,-3.37537814e-01
2.48400000e+00,-3.36842054e-01
2.48500000e+00,-3.36148811e-01
2.48600000e+00,-3.35458003e-01
2.48700000e+00,-3.34769607e-01
2.48800000e+00,-3.34083667e-01
2.48900000e+00,-3.33400132e-01
2.49000000e+00,-3.32718998e-01
2.49100000e+00,-3.32040277e-01
2.49200000e+00,-3.31363929e-01
2.49300000e+00,-3.30689896e-01
2.49400000e+00,-3.30018245e-01
2.49500000e+00,-3.29348976e-01
2.49600000e+00,-3.28682005e-01
2.49700000e+00,-3.28017327e-01
2.49800000e+00,-3.27354966e-01
2.49900000e+00,-3.26694915e-01
2.50000000e+00,-3.26037123e-01
2.50100000e+00,-3.25381606e-01
2.50200000e+00,-3.24728358e-01
2.50300000e+00,-3.24077350e-01
2.50400000e+00,-3.23428566e-01
2.50500000e+00,-3.22782012e-01
2.50600000e+00,-3.22137662e-01
2.50700000e+00,-3.21495501e-01
2.50800000e+00,-3.20855565e-01
2.50900000e+00,-3.20217802e-01
2.51000000e+00,-3.19582179e-01
2.51100000e+00,-3.18948734e-01
2.51200000e+00,-3.18317392e-01
2.51300000e+00,-3.17688213e-01
2.51400000e+00,-3.17061197e-01
2.51500000e+00,-3.16436206e-01
2.51600000e+00,-3.15813381e-01
2.51700000e+00,-3.15192663e-01
2.51800000e+00,-3.14573961e-01
2.51900000e+00,-3.13957362e-01
2.52000000e+00,-3.13342820e-01
2.52100000e+00,-3.12730336e-01
2.52200000e+00,-3.12119878e-01
2.52300000e+00,-3.11511423e-01
2.52400000e+00,-3.10905050e-01
2.52500000e+00,-3.10300681e-01
2.52600000e+00,-3.09698275e-01
2.52700000e+00,-3.09097864e-01
2.52800000e+00,-3.08499432e-01
2.52900000e+00,-3.07902970e-01
2.53000000e+00,-3.07308484e-01
2.53100000e+00,-3.06715954e-01
2.53200000e+00,-3.06125336e-01
2.53300000e+00,-3.05536677e-01
2.53400000e+00,-3.04949923e-01
2.53500000e+00,-3.04365103e-01
2.53600000e+00,-3.03782173e-01
2.53700000e+00,-3.03201107e-01
2.53800000e+00,-3.02621979e-01
2.53900000e+00,-3.02044706e-01
2.54000000e+00,-3.01469262e-01
2.54100000e+00,-3.00895729e-01
2.54200000e+00,-3.00324046e-01
2.54300000e+00,-2.99754170e-01
2.54400000e+00,-2.99186143e-01
2.54500000e+00,-2.98619942e-01
2.54600000e+00,-2.98055569e-01
2.54700000e+00,-2.97493004e-01
2.54800000e+00,-2.96932176e-01
2.54900000e+00,-2.96373169e-01
2.55000000e+00,-2.95815977e-01
2.55100000e+00,-2.95260502e-01
2.55200000e+00,-2.94706842e-01
2.55300000e+00,-2.94154917e-01
2.55400000e+00,-2.93604708e-01
2.55500000e+00,-2.93056282e-01
2.55600000e+00,-2.92509579e-01
2.55700000e+00,-2.91964591e-01
2.55800000e+00,-2.91421306e-01
2.55900000e+00,-2.90879721e-01
2.56000000e+00,-2.90339864e-01
2.56100000e+00,-2.89801664e-01
2.56200000e+00,-2.89265171e-01
2.56300000e+00,-2.88730359e-01
2.56400000e+00,-2.88197197e-01
2.56500000e+00,-2.87665691e-01
2.56600000e+00,-2.87135843e-01
2.56700000e+00,-2.86607658e-01
2.56800000e+00,-2.86081086e-01
2.56900000e+00,-2.85556152e-01
2.57000000e+00,-2.85032818e-01
2.57100000e+00,-2.84511118e-01
2.57200000e+00,-2.83991029e-01
2.57300000e+00,-2.83472524e-01
2.57400000e+00,-2.82955619e-01
2.57500000e+00,-2.82440310e-01
2.57600000e+00,-2.81926563e-01
2.57700000e+00,-2.81414407e-01
2.57800000e+00,-2.80903810e-01
2.57900000e+00,-2.80394741e-01
2.58000000e+00,-2.79887230e-01
2.58100000e+00,-2.79381258e-01
2.58200000e+00,-2.78876858e-01
2.58300000e+00,-2.78373952e-01
2.58400000e+00,-2.77872570e-01
2.58500000e+00,-2.77372725e-01
2.58600000e+00,-2.76874363e-01
2.58700000e+00,-2.76377513e-01
2.58800000e+00,-2.75882159e-01
2.58900000e+00,-2.75388284e-01
2.59000000e+00,-2.74895887e-01
2.59100000e+00,-2.74404992e-01
2.59200000e+00,-2.73915551e-01
2.59300000e+00,-2.73427553e-01
2.59400000e+00,-2.72941042e-01
2.59500000e+00,-2.72455963e-01
2.59600000e+00,-2.71972308e-01
2.59700000e+00,-2.71490115e-01
2.59800000e+00,-2.71009359e-01
2.59900000e+00,-2.70530006e-01
2.60000000e+00,-2.70052067e-01
2.60100000e+00,-2.69575562e-01
2.60200000e+00,-2.69100450e-01
2.60300000e+00,-2.68626728e-01
2.60400000e+00,-2.68154411e-01
2.60500000e+00,-2.67683470e-01
2.60600000e+00,-2.67213927e-01
2.60700000e+00,-2.66745747e-01
2.60800000e+00,-2.66278924e-01
2.60900000e+00,-2.65813479e-01
2.61000000e+00,-2.65349400e-01
2.61100000e+00,-2.64886650e-01
2.61200000e+00,-2.64425247e-01
2.61300000e+00,-2.63965206e-01
2.61400000e+00,-2.63506490e-01
2.61500000e+00,-2.63049094e-01
2.61600000e+00,-2.62593038e-01
2.61700000e+00,-2.62138263e-01
2.61800000e+00,-2.61684815e-01
2.61900000e+00,-2.61232703e-01
2.62000000e+00,-2.60781872e-01
2.62100000e+00,-2.60332303e-01
2.62200000e+00,-2.59884056e-01
2.62300000e+00,-2.59437107e-01
2.62400000e+00,-2.58991385e-01
2.62500000e+00,-2.58546989e-01
2.62600000e+00,-2.58103859e-01
2.62700000e+00,-2.57661942e-01
2.62800000e+00,-2.57221299e-01
2.62900000e+00,-2.56781939e-01
2.63000000e+00,-2.56343814e-01
2.63100000e+00,-2.55906914e-01
2.63200000e+00,-2.55471257e-01
2.63300000e+00,-2.55036831e-01
2.63400000e+00,-2.54603636e-01
2.63500000e+00,-2.54171651e-01
2.63600000e+00,-2.53740886e-01
2.63700000e+00,-2.53311345e-01
2.63800000e+00,-2.52882999e-01
2.63900000e+00,-2.52455844e-01
2.64000000e+00,-2.52029879e-01
2.64100000e+00,-2.51605143e-01
2.64200000e+00,-2.51181580e-01
2.64300000e+00,-2.50759149e-01
2.64400000e+00,-2.50337934e-01
2.64500000e+00,-2.49917911e-01
2.64600000e+00,-2.49499022e-01
2.64700000e+00,-2.49081306e-01
2.64800000e+00,-2.48664732e-01
2.64900000e+00,-2.48249331e-01
2.65000000e+00,-2.47835077e-01
2.65100000e+00,-2.47421950e-01
2.65200000e+00,-2.47009983e-01
2.65300000e+00,-2.46599131e-01
2.65400000e+00,-2.46189399e-01
2.65500000e+00,-2.45780819e-01
2.65600000e+00,-2.45373354e-01
2.65700000e+00,-2.44966970e-01
2.65800000e+00,-2.44561719e-01
2.65900000e+00,-2.44157591e-01
2.66000000e+00,-2.43754563e-01
2.66100000e+00,-2.43352621e-01
2.66200000e+00,-2.42951763e-01
2.66300000e+00,-2.42552015e-01
2.66400000e+00,-2.42153340e-01
2.66500000e+00,-2.41755737e-01
2.66600000e+00,-2.41359224e-01
2.66700000e+00,-2.40963772e-01
2.66800000e+00,-2.40569391e-01
2.66900000e+00,-2.40176071e-01
2.67000000e+00,-2.39783819e-01
2.67100000e+00,-2.39392622e-01
2.67200000e+00,-2.39002477e-01
2.67300000e+00,-2.38613377e-01
2.67400000e+00,-2.38225279e-01
2.67500000e+00,-2.37838270e-01
2.67600000e+00,-2.37452303e-01
2.67700000e+00,-2.37067320e-01
2.67800000e+00,-2.36683382e-01
2.67900000e+00,-2.36300477e-01
2.68000000e+00,-2.35918588e-01
2.68100000e+00,-2.35537697e-01
2.68200000e+00,-2.35157838e-01
2.68300000e+00,-2.34778967e-01
2.68400000e+00,-2.34401101e-01
2.68500000e+00,-2.34024252e-01
2.68600000e+00,-2.33648371e-01
2.68700000e+00,-2.33273492e-01
2.68800000e+00,-2.32899603e-01
2.68900000e+00,-2.32526698e-01
2.69000000e+00,-2.32154785e-01
2.69100000e+00,-2.31783831e-01
2.69200000e+00,-2.31413835e-01
2.69300000e+00,-2.31044816e-01
2.69400000e+00,-2.30676768e-01
2.69500000e+00,-2.30309697e-01
2.69600000e+00,-2.29943562e-01
2.69700000e+00,-2.29578388e-01
2.69800000e+00,-2.29214152e-01
2.69900000e+00,-2.28850864e-01
2.70000000e+00,-2.28488547e-01
2.70100000e+00,-2.28127124e-01
2.70200000e+00,-2.27766650e-01
2.70300000e+00,-2.27407132e-01
2.70400000e+00,-2.27048538e-01
2.70500000e+00,-2.26690857e-01
2.70600000e+00,-2.26334083e-01
2.70700000e+00,-2.25978243e-01
2.70800000e+00,-2.25623324e-01
2.70900000e+00,-2.25269310e-01
2.71000000e+00,-2.24916194e-01
2.71100000e+00,-2.24563981e-01
2.71200000e+00,-2.24212693e-01
2.71300000e+00,-2.23862283e-01
2.71400000e+00,-2.23512755e-01
2.71500000e+00,-2.23164150e-01
2.71600000e+00,-2.22816418e-01
2.71700000e+00,-2.22469570e-01
2.71800000e+00,-2.22123602e-01
2.71900000e+00,-2.21778495e-01
2.72000000e+00,-2.21434287e-01
2.72100000e+00,-2.21090945e-01
2.72200000e+00,-2.20748448e-01
2.72300000e+00,-2.20406837e-01
2.72400000e+00,-2.20066106e-01
2.72500000e+00,-2.19726197e-01
2.72600000e+00,-2.19387143e-01
2.72700000e+00,-2.19048962e-01
2.72800000e+00,-2.18711628e-01
2.72900000e+00,-2.18375142e-01
2.73000000e+00,-2.18039492e-01
2.73100000e+00,-2.17704671e-01
2.73200000e+00,-2.17370698e-01
2.73300000e+00,-2.17037567e-01
2.73400000e+00,-2.16705252e-01
2.73500000e+00,-2.16373756e-01
2.73600000e+00,-2.16043107e-01
2.73700000e+00,-2.15713253e-01
2.73800000e+00,-2.15384234e-01
2.73900000e+00,-2.15056055e-01
2.74000000e+00,-2.14728652e-01
2.74100000e+00,-2.14402066e-01
2.74200000e+00,-2.14076287e-01
2.74300000e+00,-2.13751310e-01
2.74400000e+00,-2.13427154e-01
2.74500000e+00,-2.13103782e-01
2.74600000e+00,-2.12781190e-01
2.74700000e+00,-2.12459416e-01
2.74800000e+00,-2.12138422e-01
2.74900000e+00,-2.11818203e-01
2.75000000e+00,-2.11498775e-01
2.75100000e+00,-2.11180115e-01
2.75200000e+00,-2.10862259e-01
2.75300000e+00,-2.10545164e-01
2.75400000e+00,-2.10228846e-01
2.75500000e+00,-2.09913309e-01
2.75600000e+00,-2.09598523e-01
2.75700000e+00,-2.09284505e-01
2.75800000e+00,-2.08971243e-01
2.75900000e+00,-2.08658755e-01
2.76000000e+00,-2.08346986e-01
2.76100000e+00,-2.08036022e-01
2.76200000e+00,-2.07725799e-01
2.76300000e+00,-2.07416273e-01
2.76400000e+00,-2.07107556e-01
2.76500000e+00,-2.06799564e-01
2.76600000e+00,-2.06492293e-01
2.76700000e+00,-2.06185784e-01
2.76800000e+00,-2.05879989e-01
2.76900000e+00,-2.05574937e-01
2.77000000e+00,-2.05270623e-01
2.77100000e+00,-2.04967009e-01
2.77200000e+00,-2.04664151e-01
2.77300000e+00,-2.04362020e-01
2.77400000e+00,-2.04060582e-01
2.77500000e+00,-2.03759875e-01
2.77600000e+00,-2.03459882e-01
2.77700000e+00,-2.03160585e-01
2.77800000e+00,-2.02862024e-01
2.77900000e+00,-2.02564176e-01
2.78000000e+00,-2.02267000e-01
2.78100000e+00,-2.01970558e-01
2.78200000e+00,-2.01674807e-01
2.78300000e+00,-2.01379742e-01
2.78400000e+00,-2.01085389e-01
2.78500000e+00,-2.00791709e-01
2.78600000e+00,-2.00498750e-01
2.78700000e+00,-2.00206460e-01
2.78800000e+00,-1.99914844e-01
2.78900000e+00,-1.99623947e-01
2.79000000e+00,-1.99333704e-01
2.79100000e+00,-1.99044136e-01
2.79200000e+00,-1.98755266e-01
2.79300000e+00,-1.98467066e-01
2.79400000e+00,-1.98179537e-01
2.79500000e+00,-1.97892669e-01
2.79600000e+00,-1.97606465e-01
2.79700000e+00,-1.97320937e-01
2.79800000e+00,-1.97036078e-01
2.79900000e+00,-1.96751873e-01
2.80000000e+00,-1.96468327e-01
2.80100000e+00,-1.96185440e-01
2.80200000e+00,-1.95903201e-01
2.80300000e+00,-1.95621616e-01
2.80400000e+00,-1.95340694e-01
2.80500000e+00,-1.95060401e-01
2.80600000e+00,-1.94780766e-01
2.80700000e+00,-1.94501771e-01
2.80800000e+00,-1.94223405e-01
2.80900000e+00,-1.93945702e-01
2.81000000e+00,-1.93668620e-01
2.81100000e+00,-1.93392173e-01
2.81200000e+00,-1.93116365e-01
2.81300000e+00,-1.92841187e-01
2.81400000e+00,-1.92566635e-01
2.81500000e+00,-1.92292714e-01
2.81600000e+00,-1.92019419e-01
2.81700000e+00,-1.91746735e-01
2.81800000e+00,-1.91474666e-01
2.81900000e+00,-1.91203230e-01
2.82000000e+00,-1.90932425e-01
2.82100000e+00,-1.90662221e-01
2.82200000e+00,-1.90392613e-01
2.82300000e+00,-1.90123620e-01
2.82400000e+00,-1.89855246e-01
2.82500000e+00,-1.89587484e-01
2.82600000e+00,-1.89320319e-01
2.82700000e+00,-1.89053745e-01
2.82800000e+00,-1.88787779e-01
2.82900000e+00,-1.88522416e-01
2.83000000e+00,-1.88257653e-01
2.83100000e+00,-1.87993479e-01
2.83200000e+00,-1.87729906e-01
2.83300000e+00,-1.87466906e-01
2.83400000e+00,-1.87204495e-01
2.83500000e+00,-1.86942680e-01
2.83600000e+00,-1.86681444e-01
2.83700000e+00,-1.86420804e-01
2.83800000e+00,-1.86160727e-01
2.83900000e+00,-1.85901243e-01
2.84000000e+00,-1.85642350e-01
2.84100000e+00,-1.85384004e-01
2.84200000e+00,-1.85126234e-01
2.84300000e+00,-1.84869046e-01
2.84400000e+00,-1.84612427e-01
2.84500000e+00,-1.84356382e-01
2.84600000e+00,-1.84100902e-01
2.84700000e+00,-1.83845976e-01
2.84800000e+00,-1.83591606e-01
2.84900000e+00,-1.83337820e-01
2.85000000e+00,-1.83084584e-01
2.85100000e+00,-1.82831896e-01
2.85200000e+00,-1.82579790e-01
2.85300000e+00,-1.82328211e-01
2.85400000e+00,-1.82077179e-01
2.85500000e+00,-1.81826709e-01
2.85600000e+00,-1.81576788e-01
2.85700000e+00,-1.81327425e-01
2.85800000e+00,-1.81078602e-01
2.85900000e+00,-1.80830313e-01
2.86000000e+00,-1.80582571e-01
2.86100000e+00,-1.80335366e-01
2.86200000e+00,-1.80088687e-01
2.86300000e+00,-1.79842571e-01
2.86400000e+00,-1.79596985e-01
2.86500000e+00,-1.79351911e-01
2.86600000e+00,-1.79107391e-01
2.86700000e+00,-1.78863397e-01
2.86800000e+00,-1.78619903e-01
2.86900000e+00,-1.78376963e-01
2.87000000e+00,-1.78134558e-01
2.87100000e+00,-1.77892659e-01
2.87200000e+00,-1.77651292e-01
2.87300000e+00,-1.77410435e-01
2.87400000e+00,-1.77170078e-01
2.87500000e+00,-1.76930262e-01
2.87600000e+00,-1.76690977e-01
2.87700000e+00,-1.76452188e-01
2.87800000e+00,-1.76213901e-01
2.87900000e+00,-1.75976118e-01
2.88000000e+00,-1.75738864e-01
2.88100000e+00,-1.75502124e-01
2.88200000e+00,-1.75265869e-01
2.88300000e+00,-1.75030126e-01
2.88400000e+00,-1.74794897e-01
2.88500000e+00,-1.74560145e-01
2.88600000e+00,-1.74325903e-01
2.88700000e+00,-1.74092169e-01
2.88800000e+00,-1.73858927e-01
2.88900000e+00,-1.73626174e-01
2.89000000e+00,-1.73393906e-01
2.89100000e+00,-1.73162155e-01
2.89200000e+00,-1.72930879e-01
2.89300000e+00,-1.72700089e-01
2.89400000e+00,-1.72469800e-01
2.89500000e+00,-1.72239989e-01
2.89600000e+00,-1.72010654e-01
2.89700000e+00,-1.71781805e-01
2.89800000e+00,-1.71553443e-01
2.89900000e+00,-1.71325553e-01
2.90000000e+00,-1.71098148e-01
2.90100000e+00,-1.70871226e-01
2.90200000e+00,-1.70644781e-01
2.90300000e+00,-1.70418806e-01
2.90400000e+00,-1.70193286e-01
2.90500000e+00,-1.69968257e-01
2.90600000e+00,-1.69743695e-01
2.90700000e+00,-1.69519597e-01
2.90800000e+00,-1.69295973e-01
2.90900000e+00,-1.69072807e-01
2.91000000e+00,-1.68850109e-01
2.91100000e+00,-1.68627876e-01
2.91200000e+00,-1.68406110e-01
2.91300000e+00,-1.68184794e-01
2.91400000e+00,-1.67963926e-01
2.91500000e+00,-1.67743533e-01
2.91600000e+00,-1.67523601e-01
2.91700000e+00,-1.67304109e-01
2.91800000e+00,-1.67085080e-01
2.91900000e+00,-1.66866503e-01
2.92000000e+00,-1.66648365e-01
2.92100000e+00,-1.66430676e-01
2.92200000e+00,-1.66213457e-01
2.92300000e+00,-1.65996660e-01
2.92400000e+00,-1.65780321e-01
2.92500000e+00,-1.65564448e-01
2.92600000e+00,-1.65348974e-01
2.92700000e+00,-1.65133956e-01
2.92800000e+00,-1.64919395e-01
2.92900000e+00,-1.64705257e-01
2.93000000e+00,-1.64491557e-01
2.93100000e+00,-1.64278302e-01
2.93200000e+00,-1.64065476e-01
2.93300000e+00,-1.63853086e-01
2.93400000e+00,-1.63641131e-01
2.93500000e+00,-1.63429597e-01
2.93600000e+00,-1.63218497e-01
2.93700000e+00,-1.63007828e-01
2.93800000e+00,-1.62797585e-01
2.93900000e+00,-1.62587777e-01
2.94000000e+00,-1.62378382e-01
2.94100000e+00,-1.62169411e-01
2.94200000e+00,-1.61960875e-01
2.94300000e+00,-1.61752747e-01
2.94400000e+00,-1.61545042e-01
2.94500000e+00,-1.61337760e-01
2.94600000e+00,-1.61130889e-01
2.94700000e+00,-1.60924448e-01
2.94800000e+00,-1.60718408e-01
