 1.58489319e+07 -7.91761921e+01  1.58489319e+07  2.72916143e+00  1.58489319e+07 -6.12236964e+01  1.58489319e+07 -2.45018170e-02  1.58489319e+07 -5.60317118e+01 
 1.62181010e+07 -7.90316439e+01  1.62181010e+07  2.70800463e+00  1.62181010e+07 -6.11103014e+01  1.62181010e+07 -2.54928759e-02  1.62181010e+07 -5.59980638e+01 
 1.65958691e+07 -7.88857830e+01  1.65958691e+07  2.68704506e+00  1.65958691e+07 -6.09957614e+01  1.65958691e+07 -2.65269664e-02  1.65958691e+07 -5.59655033e+01 
 1.69824365e+07 -7.87385852e+01  1.69824365e+07  2.66628607e+00  1.69824365e+07 -6.08800321e+01  1.69824365e+07 -2.76061868e-02  1.69824365e+07 -5.59339888e+01 
 1.73780083e+07 -7.85900295e+01  1.73780083e+07  2.64573081e+00  1.73780083e+07 -6.07630729e+01  1.73780083e+07 -2.87327306e-02  1.73780083e+07 -5.59034798e+01 
 1.77827941e+07 -7.84400979e+01  1.77827941e+07  2.62538221e+00  1.77827941e+07 -6.06448465e+01  1.77827941e+07 -2.99088913e-02  1.77827941e+07 -5.58739371e+01 
 1.81970086e+07 -7.82887752e+01  1.81970086e+07  2.60524294e+00  1.81970086e+07 -6.05253196e+01  1.81970086e+07 -3.11370661e-02  1.81970086e+07 -5.58453226e+01 
 1.86208714e+07 -7.81360491e+01  1.86208714e+07  2.58531547e+00  1.86208714e+07 -6.04044623e+01  1.86208714e+07 -3.24197613e-02  1.86208714e+07 -5.58175990e+01 
 1.90546072e+07 -7.79819100e+01  1.90546072e+07  2.56560199e+00  1.90546072e+07 -6.02822485e+01  1.90546072e+07 -3.37595966e-02  1.90546072e+07 -5.57907303e+01 
 1.94984460e+07 -7.78263509e+01  1.94984460e+07  2.54610446e+00  1.94984460e+07 -6.01586555e+01  1.94984460e+07 -3.51593106e-02  1.94984460e+07 -5.57646812e+01 
 1.99526231e+07 -7.76693673e+01  1.99526231e+07  2.52682457e+00  1.99526231e+07 -6.00336646e+01  1.99526231e+07 -3.66217656e-02  1.99526231e+07 -5.57394175e+01 
 2.04173794e+07 -7.75109570e+01  2.04173794e+07  2.50776378e+00  2.04173794e+07 -5.99072604e+01  2.04173794e+07 -3.81499537e-02  2.04173794e+07 -5.57149057e+01 
 2.08929613e+07 -7.73511200e+01  2.08929613e+07  2.48892324e+00  2.08929613e+07 -5.97794312e+01  2.08929613e+07 -3.97470018e-02  2.08929613e+07 -5.56911130e+01 
 2.13796209e+07 -7.71898585e+01  2.13796209e+07  2.47030386e+00  2.13796209e+07 -5.96501685e+01  2.13796209e+07 -4.14161782e-02  2.13796209e+07 -5.56680077e+01 
 2.18776162e+07 -7.70271765e+01  2.18776162e+07  2.45190628e+00  2.18776162e+07 -5.95194674e+01  2.18776162e+07 -4.31608985e-02  2.18776162e+07 -5.56455585e+01 
 2.23872114e+07 -7.68630800e+01  2.23872114e+07  2.43373086e+00  2.23872114e+07 -5.93873266e+01  2.23872114e+07 -4.49847322e-02  2.23872114e+07 -5.56237349e+01 
 2.29086765e+07 -7.66975766e+01  2.29086765e+07  2.41577769e+00  2.29086765e+07 -5.92537475e+01  2.29086765e+07 -4.68914090e-02  2.29086765e+07 -5.56025071e+01 
 2.34422882e+07 -7.65306756e+01  2.34422882e+07  2.39804658e+00  2.34422882e+07 -5.91187351e+01  2.34422882e+07 -4.88848264e-02  2.34422882e+07 -5.55818458e+01 
 2.39883292e+07 -7.63623876e+01  2.39883292e+07  2.38053706e+00  2.39883292e+07 -5.89822973e+01  2.39883292e+07 -5.09690565e-02  2.39883292e+07 -5.55617224e+01 
 2.45470892e+07 -7.61927246e+01  2.45470892e+07  2.36324840e+00  2.45470892e+07 -5.88444449e+01  2.45470892e+07 -5.31483538e-02  2.45470892e+07 -5.55421086e+01 
 2.51188643e+07 -7.60217000e+01  2.51188643e+07  2.34617959e+00  2.51188643e+07 -5.87051917e+01  2.51188643e+07 -5.54271627e-02  2.51188643e+07 -5.55229770e+01 
 2.57039578e+07 -7.58493279e+01  2.57039578e+07  2.32932935e+00  2.57039578e+07 -5.85645541e+01  2.57039578e+07 -5.78101261e-02  2.57039578e+07 -5.55043004e+01 
 2.63026799e+07 -7.56756238e+01  2.63026799e+07  2.31269612e+00  2.63026799e+07 -5.84225511e+01  2.63026799e+07 -6.03020932e-02  2.63026799e+07 -5.54860522e+01 
 2.69153480e+07 -7.55006040e+01  2.69153480e+07  2.29627807e+00  2.69153480e+07 -5.82792042e+01  2.69153480e+07 -6.29081289e-02  2.69153480e+07 -5.54682062e+01 
 2.75422870e+07 -7.53242854e+01  2.75422870e+07  2.28007313e+00  2.75422870e+07 -5.81345374e+01  2.75422870e+07 -6.56335223e-02  2.75422870e+07 -5.54507368e+01 
 2.81838293e+07 -7.51466858e+01  2.81838293e+07  2.26407893e+00  2.81838293e+07 -5.79885767e+01  2.81838293e+07 -6.84837965e-02  2.81838293e+07 -5.54336186e+01 
 2.88403150e+07 -7.49678236e+01  2.88403150e+07  2.24829287e+00  2.88403150e+07 -5.78413504e+01  2.88403150e+07 -7.14647178e-02  2.88403150e+07 -5.54168267e+01 
 2.95120923e+07 -7.47877178e+01  2.95120923e+07  2.23271208e+00  2.95120923e+07 -5.76928887e+01  2.95120923e+07 -7.45823064e-02  2.95120923e+07 -5.54003368e+01 
 3.01995172e+07 -7.46063879e+01  3.01995172e+07  2.21733344e+00  3.01995172e+07 -5.75432236e+01  3.01995172e+07 -7.78428463e-02  3.01995172e+07 -5.53841247e+01 
 3.09029543e+07 -7.44238536e+01  3.09029543e+07  2.20215359e+00  3.09029543e+07 -5.73923888e+01  3.09029543e+07 -8.12528962e-02  3.09029543e+07 -5.53681667e+01 
 3.16227766e+07 -7.42401354e+01  3.16227766e+07  2.18716890e+00  3.16227766e+07 -5.72404199e+01  3.16227766e+07 -8.48193009e-02  3.16227766e+07 -5.53524397e+01 
 3.23593657e+07 -7.40552538e+01  3.23593657e+07  2.17237554e+00  3.23593657e+07 -5.70873536e+01  3.23593657e+07 -8.85492020e-02  3.23593657e+07 -5.53369206e+01 
 3.31131121e+07 -7.38692298e+01  3.31131121e+07  2.15776941e+00  3.31131121e+07 -5.69332281e+01  3.31131121e+07 -9.24500506e-02  3.31131121e+07 -5.53215871e+01 
 3.38844156e+07 -7.36820847e+01  3.38844156e+07  2.14334620e+00  3.38844156e+07 -5.67780830e+01  3.38844156e+07 -9.65296188e-02  3.38844156e+07 -5.53064170e+01 
 3.46736850e+07 -7.34938399e+01  3.46736850e+07  2.12910137e+00  3.46736850e+07 -5.66219588e+01  3.46736850e+07 -1.00796013e-01  3.46736850e+07 -5.52913887e+01 
 3.54813389e+07 -7.33045173e+01  3.54813389e+07  2.11503017e+00  3.54813389e+07 -5.64648971e+01  3.54813389e+07 -1.05257685e-01  3.54813389e+07 -5.52764808e+01 
 3.63078055e+07 -7.31141389e+01  3.63078055e+07  2.10112761e+00  3.63078055e+07 -5.63069407e+01  3.63078055e+07 -1.09923450e-01  3.63078055e+07 -5.52616726e+01 
 3.71535229e+07 -7.29227271e+01  3.71535229e+07  2.08738852e+00  3.71535229e+07 -5.61481328e+01  3.71535229e+07 -1.14802492e-01  3.71535229e+07 -5.52469436e+01 
 3.80189396e+07 -7.27303046e+01  3.80189396e+07  2.07380750e+00  3.80189396e+07 -5.59885177e+01  3.80189396e+07 -1.19904386e-01  3.80189396e+07 -5.52322738e+01 
 3.89045145e+07 -7.25368942e+01  3.89045145e+07  2.06037899e+00  3.89045145e+07 -5.58281401e+01  3.89045145e+07 -1.25239108e-01  3.89045145e+07 -5.52176437e+01 
 3.98107171e+07 -7.23425194e+01  3.98107171e+07  2.04709719e+00  3.98107171e+07 -5.56670454e+01  3.98107171e+07 -1.30817051e-01  3.98107171e+07 -5.52030344e+01 
 4.07380278e+07 -7.21472039e+01  4.07380278e+07  2.03395616e+00  4.07380278e+07 -5.55052796e+01  4.07380278e+07 -1.36649040e-01  4.07380278e+07 -5.51884273e+01 
 4.16869383e+07 -7.19509719e+01  4.16869383e+07  2.02094976e+00  4.16869383e+07 -5.53428889e+01  4.16869383e+07 -1.42746345e-01  4.16869383e+07 -5.51738044e+01 
 4.26579519e+07 -7.17538480e+01  4.26579519e+07  2.00807167e+00  4.26579519e+07 -5.51799199e+01  4.26579519e+07 -1.49120701e-01  4.26579519e+07 -5.51591482e+01 
 4.36515832e+07 -7.15558575e+01  4.36515832e+07  1.99531543e+00  4.36515832e+07 -5.50164197e+01  4.36515832e+07 -1.55784320e-01  4.36515832e+07 -5.51444419e+01 
 4.46683592e+07 -7.13570262e+01  4.46683592e+07  1.98267441e+00  4.46683592e+07 -5.48524354e+01  4.46683592e+07 -1.62749908e-01  4.46683592e+07 -5.51296691e+01 
 4.57088190e+07 -7.11573809e+01  4.57088190e+07  1.97014183e+00  4.57088190e+07 -5.46880143e+01  4.57088190e+07 -1.70030684e-01  4.57088190e+07 -5.51148143e+01 
 4.67735141e+07 -7.09569487e+01  4.67735141e+07  1.95771079e+00  4.67735141e+07 -5.45232041e+01  4.67735141e+07 -1.77640391e-01  4.67735141e+07 -5.50998623e+01 
 4.78630092e+07 -7.07557578e+01  4.78630092e+07  1.94537423e+00  4.78630092e+07 -5.43580521e+01  4.78630092e+07 -1.85593320e-01  4.78630092e+07 -5.50847989e+01 
 4.89778819e+07 -7.05538375e+01  4.89778819e+07  1.93312500e+00  4.89778819e+07 -5.41926062e+01  4.89778819e+07 -1.93904319e-01  4.89778819e+07 -5.50696104e+01 
 5.01187234e+07 -7.03512178e+01  5.01187234e+07  1.92095583e+00  5.01187234e+07 -5.40269137e+01  5.01187234e+07 -2.02588817e-01  5.01187234e+07 -5.50542840e+01 
 5.12861384e+07 -7.01479301e+01  5.12861384e+07  1.90885933e+00  5.12861384e+07 -5.38610224e+01  5.12861384e+07 -2.11662835e-01  5.12861384e+07 -5.50388075e+01 
 5.24807460e+07 -6.99440066e+01  5.24807460e+07  1.89682807e+00  5.24807460e+07 -5.36949798e+01  5.24807460e+07 -2.21143006e-01  5.24807460e+07 -5.50231696e+01 
 5.37031796e+07 -6.97394812e+01  5.37031796e+07  1.88485450e+00  5.37031796e+07 -5.35288331e+01  5.37031796e+07 -2.31046593e-01  5.37031796e+07 -5.50073600e+01 
 5.49540874e+07 -6.95343890e+01  5.49540874e+07  1.87293104e+00  5.49540874e+07 -5.33626299e+01  5.49540874e+07 -2.41391502e-01  5.49540874e+07 -5.49913690e+01 
 5.62341325e+07 -6.93287665e+01  5.62341325e+07  1.86105004e+00  5.62341325e+07 -5.31964170e+01  5.62341325e+07 -2.52196299e-01  5.62341325e+07 -5.49751879e+01 
 5.75439937e+07 -6.91226517e+01  5.75439937e+07  1.84920384e+00  5.75439937e+07 -5.30302416e+01  5.75439937e+07 -2.63480229e-01  5.75439937e+07 -5.49588092e+01 
 5.88843655e+07 -6.89160844e+01  5.88843655e+07  1.83738476e+00  5.88843655e+07 -5.28641504e+01  5.88843655e+07 -2.75263230e-01  5.88843655e+07 -5.49422259e+01 
 6.02559586e+07 -6.87091059e+01  6.02559586e+07  1.82558509e+00  6.02559586e+07 -5.26981898e+01  6.02559586e+07 -2.87565947e-01  6.02559586e+07 -5.49254324e+01 
 6.16595002e+07 -6.85017594e+01  6.16595002e+07  1.81379717e+00  6.16595002e+07 -5.25324063e+01  6.16595002e+07 -3.00409746e-01  6.16595002e+07 -5.49084240e+01 
 6.30957344e+07 -6.82940899e+01  6.30957344e+07  1.80201337e+00  6.30957344e+07 -5.23668459e+01  6.30957344e+07 -3.13816732e-01  6.30957344e+07 -5.48911970e+01 
 6.45654229e+07 -6.80861440e+01  6.45654229e+07  1.79022609e+00  6.45654229e+07 -5.22015544e+01  6.45654229e+07 -3.27809758e-01  6.45654229e+07 -5.48737489e+01 
 6.60693448e+07 -6.78779707e+01  6.60693448e+07  1.77842781e+00  6.60693448e+07 -5.20365772e+01  6.60693448e+07 -3.42412436e-01  6.60693448e+07 -5.48560781e+01 
 6.76082975e+07 -6.76696207e+01  6.76082975e+07  1.76661112e+00  6.76082975e+07 -5.18719596e+01  6.76082975e+07 -3.57649153e-01  6.76082975e+07 -5.48381845e+01 
 6.91830971e+07 -6.74611466e+01  6.91830971e+07  1.75476869e+00  6.91830971e+07 -5.17077466e+01  6.91830971e+07 -3.73545076e-01  6.91830971e+07 -5.48200687e+01 
 7.07945784e+07 -6.72526031e+01  7.07945784e+07  1.74289333e+00  7.07945784e+07 -5.15439826e+01  7.07945784e+07 -3.90126164e-01  7.07945784e+07 -5.48017328e+01 
 7.24435960e+07 -6.70440471e+01  7.24435960e+07  1.73097801e+00  7.24435960e+07 -5.13807120e+01  7.24435960e+07 -4.07419172e-01  7.24435960e+07 -5.47831798e+01 
 7.41310241e+07 -6.68355372e+01  7.41310241e+07  1.71901585e+00  7.41310241e+07 -5.12179787e+01  7.41310241e+07 -4.25451655e-01  7.41310241e+07 -5.47644139e+01 
 7.58577575e+07 -6.66271342e+01  7.58577575e+07  1.70700018e+00  7.58577575e+07 -5.10558263e+01  7.58577575e+07 -4.44251975e-01  7.58577575e+07 -5.47454406e+01 
 7.76247117e+07 -6.64189008e+01  7.76247117e+07  1.69492453e+00  7.76247117e+07 -5.08942979e+01  7.76247117e+07 -4.63849300e-01  7.76247117e+07 -5.47262665e+01 
 7.94328235e+07 -6.62109017e+01  7.94328235e+07  1.68278266e+00  7.94328235e+07 -5.07334364e+01  7.94328235e+07 -4.84273604e-01  7.94328235e+07 -5.47068991e+01 
 8.12830516e+07 -6.60032033e+01  8.12830516e+07  1.67056859e+00  8.12830516e+07 -5.05732844e+01  8.12830516e+07 -5.05555660e-01  8.12830516e+07 -5.46873472e+01 
 8.31763771e+07 -6.57958739e+01  8.31763771e+07  1.65827661e+00  8.31763771e+07 -5.04138838e+01  8.31763771e+07 -5.27727037e-01  8.31763771e+07 -5.46676207e+01 
 8.51138038e+07 -6.55889836e+01  8.51138038e+07  1.64590130e+00  8.51138038e+07 -5.02552765e+01  8.51138038e+07 -5.50820091e-01  8.51138038e+07 -5.46477303e+01 
 8.70963590e+07 -6.53826040e+01  8.70963590e+07  1.63343753e+00  8.70963590e+07 -5.00975037e+01  8.70963590e+07 -5.74867952e-01  8.70963590e+07 -5.46276881e+01 
 8.91250938e+07 -6.51768082e+01  8.91250938e+07  1.62088053e+00  8.91250938e+07 -4.99406063e+01  8.91250938e+07 -5.99904507e-01  8.91250938e+07 -5.46075066e+01 
 9.12010839e+07 -6.49716708e+01  9.12010839e+07  1.60822586e+00  9.12010839e+07 -4.97846250e+01  9.12010839e+07 -6.25964382e-01  9.12010839e+07 -5.45871997e+01 
 9.33254301e+07 -6.47672675e+01  9.33254301e+07  1.59546942e+00  9.33254301e+07 -4.96295997e+01  9.33254301e+07 -6.53082923e-01  9.33254301e+07 -5.45667819e+01 
 9.54992586e+07 -6.45636754e+01  9.54992586e+07  1.58260752e+00  9.54992586e+07 -4.94755703e+01  9.54992586e+07 -6.81296165e-01  9.54992586e+07 -5.45462684e+01 
 9.77237221e+07 -6.43609722e+01  9.77237221e+07  1.56963682e+00  9.77237221e+07 -4.93225760e+01  9.77237221e+07 -7.10640802e-01  9.77237221e+07 -5.45256753e+01 
 1.00000000e+08 -6.41592366e+01  1.00000000e+08  1.55655440e+00  1.00000000e+08 -4.91706558e+01  1.00000000e+08 -7.41154154e-01  1.00000000e+08 -5.45050191e+01 
 1.02329299e+08 -6.39585481e+01  1.02329299e+08  1.54335776e+00  1.02329299e+08 -4.90198481e+01  1.02329299e+08 -7.72874128e-01  1.02329299e+08 -5.44843172e+01 
 1.04712855e+08 -6.37589863e+01  1.04712855e+08  1.53004479e+00  1.04712855e+08 -4.88701909e+01  1.04712855e+08 -8.05839174e-01  1.04712855e+08 -5.44635871e+01 
 1.07151931e+08 -6.35606313e+01  1.07151931e+08  1.51661383e+00  1.07151931e+08 -4.87217220e+01  1.07151931e+08 -8.40088236e-01  1.07151931e+08 -5.44428469e+01 
 1.09647820e+08 -6.33635633e+01  1.09647820e+08  1.50306364e+00  1.09647820e+08 -4.85744785e+01  1.09647820e+08 -8.75660698e-01  1.09647820e+08 -5.44221148e+01 
 1.12201845e+08 -6.31678623e+01  1.12201845e+08  1.48939342e+00  1.12201845e+08 -4.84284973e+01  1.12201845e+08 -9.12596329e-01  1.12201845e+08 -5.44014096e+01 
 1.14815362e+08 -6.29736080e+01  1.14815362e+08  1.47560281e+00  1.14815362e+08 -4.82838145e+01  1.14815362e+08 -9.50935217e-01  1.14815362e+08 -5.43807497e+01 
 1.17489755e+08 -6.27808796e+01  1.17489755e+08  1.46169189e+00  1.17489755e+08 -4.81404662e+01  1.17489755e+08 -9.90717705e-01  1.17489755e+08 -5.43601540e+01 
 1.20226443e+08 -6.25897557e+01  1.20226443e+08  1.44766118e+00  1.20226443e+08 -4.79984878e+01  1.20226443e+08 -1.03198431e+00  1.20226443e+08 -5.43396411e+01 
 1.23026877e+08 -6.24003138e+01  1.23026877e+08  1.43351164e+00  1.23026877e+08 -4.78579141e+01  1.23026877e+08 -1.07477567e+00  1.23026877e+08 -5.43192295e+01 
 1.25892541e+08 -6.22126305e+01  1.25892541e+08  1.41924466e+00  1.25892541e+08 -4.77187796e+01  1.25892541e+08 -1.11913240e+00  1.25892541e+08 -5.42989374e+01 
 1.28824955e+08 -6.20267810e+01  1.28824955e+08  1.40486205e+00  1.28824955e+08 -4.75811184e+01  1.28824955e+08 -1.16509511e+00  1.28824955e+08 -5.42787830e+01 
 1.31825674e+08 -6.18428390e+01  1.31825674e+08  1.39036604e+00  1.31825674e+08 -4.74449636e+01  1.31825674e+08 -1.21270419e+00  1.31825674e+08 -5.42587836e+01 
 1.34896288e+08 -6.16608768e+01  1.34896288e+08  1.37575929e+00  1.34896288e+08 -4.73103483e+01  1.34896288e+08 -1.26199982e+00  1.34896288e+08 -5.42389566e+01 
 1.38038426e+08 -6.14809644e+01  1.38038426e+08  1.36104486e+00  1.38038426e+08 -4.71773045e+01  1.38038426e+08 -1.31302181e+00  1.38038426e+08 -5.42193184e+01 
 1.41253754e+08 -6.13031702e+01  1.41253754e+08  1.34622617e+00  1.41253754e+08 -4.70458640e+01  1.41253754e+08 -1.36580949e+00  1.41253754e+08 -5.41998851e+01 
 1.44543977e+08 -6.11275602e+01  1.44543977e+08  1.33130705e+00  1.44543977e+08 -4.69160577e+01  1.44543977e+08 -1.42040168e+00  1.44543977e+08 -5.41806721e+01 
 1.47910839e+08 -6.09541980e+01  1.47910839e+08  1.31629169e+00  1.47910839e+08 -4.67879156e+01  1.47910839e+08 -1.47683648e+00  1.47910839e+08 -5.41616940e+01 
 1.51356125e+08 -6.07831450e+01  1.51356125e+08  1.30118461e+00  1.51356125e+08 -4.66614675e+01  1.51356125e+08 -1.53515122e+00  1.51356125e+08 -5.41429648e+01 
 1.54881662e+08 -6.06144597e+01  1.54881662e+08  1.28599068e+00  1.54881662e+08 -4.65367417e+01  1.54881662e+08 -1.59538234e+00  1.54881662e+08 -5.41244974e+01 
 1.58489319e+08 -6.04481978e+01  1.58489319e+08  1.27071508e+00  1.58489319e+08 -4.64137662e+01  1.58489319e+08 -1.65756527e+00  1.58489319e+08 -5.41063043e+01 
 1.62181010e+08 -6.02844124e+01  1.62181010e+08  1.25536330e+00  1.62181010e+08 -4.62925678e+01  1.62181010e+08 -1.72173432e+00  1.62181010e+08 -5.40883968e+01 
 1.65958691e+08 -6.01231534e+01  1.65958691e+08  1.23994109e+00  1.65958691e+08 -4.61731723e+01  1.65958691e+08 -1.78792253e+00  1.65958691e+08 -5.40707854e+01 
 1.69824365e+08 -5.99644675e+01  1.69824365e+08  1.22445448e+00  1.69824365e+08 -4.60556044e+01  1.69824365e+08 -1.85616163e+00  1.69824365e+08 -5.40534800e+01 
 1.73780083e+08 -5.98083983e+01  1.73780083e+08  1.20890973e+00  1.73780083e+08 -4.59398879e+01  1.73780083e+08 -1.92648186e+00  1.73780083e+08 -5.40364891e+01 
 1.77827941e+08 -5.96549863e+01  1.77827941e+08  1.19331332e+00  1.77827941e+08 -4.58260453e+01  1.77827941e+08 -1.99891189e+00  1.77827941e+08 -5.40198207e+01 
 1.81970086e+08 -5.95042684e+01  1.81970086e+08  1.17767194e+00  1.81970086e+08 -4.57140976e+01  1.81970086e+08 -2.07347873e+00  1.81970086e+08 -5.40034817e+01 
 1.86208714e+08 -5.93562781e+01  1.86208714e+08  1.16199245e+00  1.86208714e+08 -4.56040649e+01  1.86208714e+08 -2.15020760e+00  1.86208714e+08 -5.39874782e+01 
 1.90546072e+08 -5.92110457e+01  1.90546072e+08  1.14628186e+00  1.90546072e+08 -4.54959654e+01  1.90546072e+08 -2.22912183e+00  1.90546072e+08 -5.39718154e+01 
 1.94984460e+08 -5.90685976e+01  1.94984460e+08  1.13054734e+00  1.94984460e+08 -4.53898162e+01  1.94984460e+08 -2.31024280e+00  1.94984460e+08 -5.39564975e+01 
 1.99526231e+08 -5.89289571e+01  1.99526231e+08  1.11479615e+00  1.99526231e+08 -4.52856327e+01  1.99526231e+08 -2.39358984e+00  1.99526231e+08 -5.39415280e+01 
 2.04173794e+08 -5.87921435e+01  2.04173794e+08  1.09903565e+00  2.04173794e+08 -4.51834286e+01  2.04173794e+08 -2.47918014e+00  2.04173794e+08 -5.39269096e+01 
 2.08929613e+08 -5.86581731e+01  2.08929613e+08  1.08327328e+00  2.08929613e+08 -4.50832161e+01  2.08929613e+08 -2.56702871e+00  2.08929613e+08 -5.39126441e+01 
 2.13796209e+08 -5.85270582e+01  2.13796209e+08  1.06751650e+00  2.13796209e+08 -4.49850055e+01  2.13796209e+08 -2.65714826e+00  2.13796209e+08 -5.38987325e+01 
 2.18776162e+08 -5.83988078e+01  2.18776162e+08  1.05177284e+00  2.18776162e+08 -4.48888054e+01  2.18776162e+08 -2.74954922e+00  2.18776162e+08 -5.38851754e+01 
 2.23872114e+08 -5.82734273e+01  2.23872114e+08  1.03604979e+00  2.23872114e+08 -4.47946226e+01  2.23872114e+08 -2.84423965e+00  2.23872114e+08 -5.38719722e+01 
 2.29086765e+08 -5.81509189e+01  2.29086765e+08  1.02035487e+00  2.29086765e+08 -4.47024618e+01  2.29086765e+08 -2.94122521e+00  2.29086765e+08 -5.38591219e+01 
 2.34422882e+08 -5.80312810e+01  2.34422882e+08  1.00469552e+00  2.34422882e+08 -4.46123261e+01  2.34422882e+08 -3.04050916e+00  2.34422882e+08 -5.38466231e+01 
 2.39883292e+08 -5.79145091e+01  2.39883292e+08  9.89079166e-01  2.39883292e+08 -4.45242164e+01  2.39883292e+08 -3.14209230e+00  2.39883292e+08 -5.38344733e+01 
 2.45470892e+08 -5.78005949e+01  2.45470892e+08  9.73513129e-01  2.45470892e+08 -4.44381317e+01  2.45470892e+08 -3.24597303e+00  2.45470892e+08 -5.38226699e+01 
 2.51188643e+08 -5.76895275e+01  2.51188643e+08  9.58004651e-01  2.51188643e+08 -4.43540691e+01  2.51188643e+08 -3.35214729e+00  2.51188643e+08 -5.38112096e+01 
 2.57039578e+08 -5.75812924e+01  2.57039578e+08  9.42560861e-01  2.57039578e+08 -4.42720237e+01  2.57039578e+08 -3.46060863e+00  2.57039578e+08 -5.38000887e+01 
 2.63026799e+08 -5.74758724e+01  2.63026799e+08  9.27188759e-01  2.63026799e+08 -4.41919885e+01  2.63026799e+08 -3.57134819e+00  2.63026799e+08 -5.37893029e+01 
 2.69153480e+08 -5.73732471e+01  2.69153480e+08  9.11895200e-01  2.69153480e+08 -4.41139547e+01  2.69153480e+08 -3.68435479e+00  2.69153480e+08 -5.37788477e+01 
 2.75422870e+08 -5.72733937e+01  2.75422870e+08  8.96686882e-01  2.75422870e+08 -4.40379114e+01  2.75422870e+08 -3.79961492e+00  2.75422870e+08 -5.37687181e+01 
 2.81838293e+08 -5.71762863e+01  2.81838293e+08  8.81570324e-01  2.81838293e+08 -4.39638460e+01  2.81838293e+08 -3.91711284e+00  2.81838293e+08 -5.37589089e+01 
 2.88403150e+08 -5.70818967e+01  2.88403150e+08  8.66551862e-01  2.88403150e+08 -4.38917440e+01  2.88403150e+08 -4.03683061e+00  2.88403150e+08 -5.37494146e+01 
 2.95120923e+08 -5.69901941e+01  2.95120923e+08  8.51637628e-01  2.95120923e+08 -4.38215888e+01  2.95120923e+08 -4.15874820e+00  2.95120923e+08 -5.37402293e+01 
 3.01995172e+08 -5.69011457e+01  3.01995172e+08  8.36833546e-01  3.01995172e+08 -4.37533625e+01  3.01995172e+08 -4.28284353e+00  3.01995172e+08 -5.37313470e+01 
 3.09029543e+08 -5.68147161e+01  3.09029543e+08  8.22145317e-01  3.09029543e+08 -4.36870450e+01  3.09029543e+08 -4.40909258e+00  3.09029543e+08 -5.37227615e+01 
 3.16227766e+08 -5.67308682e+01  3.16227766e+08  8.07578410e-01  3.16227766e+08 -4.36226149e+01  3.16227766e+08 -4.53746949e+00  3.16227766e+08 -5.37144665e+01 
 3.23593657e+08 -5.66495629e+01  3.23593657e+08  7.93138057e-01  3.23593657e+08 -4.35600492e+01  3.23593657e+08 -4.66794661e+00  3.23593657e+08 -5.37064554e+01 
 3.31131121e+08 -5.65707594e+01  3.31131121e+08  7.78829245e-01  3.31131121e+08 -4.34993234e+01  3.31131121e+08 -4.80049468e+00  3.31131121e+08 -5.36987215e+01 
 3.38844156e+08 -5.64944153e+01  3.38844156e+08  7.64656709e-01  3.38844156e+08 -4.34404115e+01  3.38844156e+08 -4.93508286e+00  3.38844156e+08 -5.36912582e+01 
 3.46736850e+08 -5.64204868e+01  3.46736850e+08  7.50624927e-01  3.46736850e+08 -4.33832863e+01  3.46736850e+08 -5.07167889e+00  3.46736850e+08 -5.36840587e+01 
 3.54813389e+08 -5.63489286e+01  3.54813389e+08  7.36738121e-01  3.54813389e+08 -4.33279193e+01  3.54813389e+08 -5.21024919e+00  3.54813389e+08 -5.36771162e+01 
 3.63078055e+08 -5.62796945e+01  3.63078055e+08  7.23000248e-01  3.63078055e+08 -4.32742810e+01  3.63078055e+08 -5.35075895e+00  3.63078055e+08 -5.36704239e+01 
 3.71535229e+08 -5.62127371e+01  3.71535229e+08  7.09415003e-01  3.71535229e+08 -4.32223408e+01  3.71535229e+08 -5.49317227e+00  3.71535229e+08 -5.36639748e+01 
 3.80189396e+08 -5.61480083e+01  3.80189396e+08  6.95985819e-01  3.80189396e+08 -4.31720670e+01  3.80189396e+08 -5.63745228e+00  3.80189396e+08 -5.36577623e+01 
 3.89045145e+08 -5.60854590e+01  3.89045145e+08  6.82715865e-01  3.89045145e+08 -4.31234275e+01  3.89045145e+08 -5.78356123e+00  3.89045145e+08 -5.36517794e+01 
 3.98107171e+08 -5.60250397e+01  3.98107171e+08  6.69608048e-01  3.98107171e+08 -4.30763890e+01  3.98107171e+08 -5.93146061e+00  3.98107171e+08 -5.36460195e+01 
 4.07380278e+08 -5.59667004e+01  4.07380278e+08  6.56665017e-01  4.07380278e+08 -4.30309177e+01  4.07380278e+08 -6.08111127e+00  4.07380278e+08 -5.36404758e+01 
 4.16869383e+08 -5.59103906e+01  4.16869383e+08  6.43889164e-01  4.16869383e+08 -4.29869795e+01  4.16869383e+08 -6.23247352e+00  4.16869383e+08 -5.36351418e+01 
 4.26579519e+08 -5.58560597e+01  4.26579519e+08  6.31282631e-01  4.26579519e+08 -4.29445396e+01  4.26579519e+08 -6.38550725e+00  4.26579519e+08 -5.36300108e+01 
 4.36515832e+08 -5.58036569e+01  4.36515832e+08  6.18847310e-01  4.36515832e+08 -4.29035628e+01  4.36515832e+08 -6.54017200e+00  4.36515832e+08 -5.36250765e+01 
